echem,rep,minutes,E,electrode,current,max_current,reactor
gc,81,1480.1166666666666,-0.208,i2,3.6578502e-9,3.6578502e-9,transfer_3
gc,82,1482.6166666666666,-0.201,i2,3.5763716e-9,3.5763716e-9,transfer_3
gc,83,1485.1166666666666,-0.204,i2,3.6778205e-9,3.6778205e-9,transfer_3
gc,84,1487.6166666666666,-0.202,i2,3.6730277e-9,3.6730277e-9,transfer_3
gc,85,1490.1333333333334,-0.205,i2,3.5492116e-9,3.5492116e-9,transfer_3
gc,86,1492.6333333333334,-0.205,i2,3.6969923e-9,3.6969923e-9,transfer_3
gc,87,1495.1333333333334,-0.203,i2,3.6410752e-9,3.6410752e-9,transfer_3
gc,88,1497.6333333333334,-0.218,i2,4.2681427e-9,4.2681427e-9,transfer_3
gc,89,1500.1333333333334,-0.208,i2,3.7321399e-9,3.7321399e-9,transfer_3
gc,9,1300.0666666666666,-0.399,i2,-1.953934e-7,1.953934e-7,transfer_3
gc,90,1502.6333333333334,-0.202,i2,3.6027321e-9,3.6027321e-9,transfer_3
gc,91,1505.1333333333334,-0.202,i2,3.7009862e-9,3.7009862e-9,transfer_3
gc,92,1507.6333333333334,-0.214,i2,3.6466672e-9,3.6466672e-9,transfer_3
gc,93,1510.1333333333334,-0.217,i2,3.5651879e-9,3.5651879e-9,transfer_3
gc,94,1512.6333333333334,-0.207,i2,3.6618444e-9,3.6618444e-9,transfer_3
gc,95,1515.1333333333334,-0.205,i2,3.6019336e-9,3.6019336e-9,transfer_3
gc,96,1517.6333333333334,-0.209,i2,3.8327901e-9,3.8327901e-9,transfer_3
gc,97,1520.1333333333334,-0.204,i2,3.6858088e-9,3.6858088e-9,transfer_3
gc,98,1522.6333333333334,-0.214,i2,3.663442e-9,3.663442e-9,transfer_3
gc,99,1525.1333333333334,-0.215,i2,3.7097732e-9,3.7097732e-9,transfer_3
gc,1,1248,-0.399,i1,5.979341e-7,5.979341e-7,soak_2
gc,10,1270.5,-0.399,i1,9.7563179e-7,9.7563179e-7,soak_2
gc,11,1273,-0.399,i1,1.0063269e-6,1.0063269e-6,soak_2
gc,12,1275.5,-0.399,i1,1.0281728e-6,1.0281728e-6,soak_2
gc,2,1250.5,-0.399,i1,7.0143784e-7,7.0143784e-7,soak_2
gc,3,1253,-0.399,i1,7.3595294e-7,7.3595294e-7,soak_2
gc,4,1255.5,-0.399,i1,7.5915358e-7,7.5915358e-7,soak_2
gc,5,1258,-0.399,i1,7.940186e-7,7.940186e-7,soak_2
gc,6,1260.5,-0.398,i1,8.3796124e-7,8.3796124e-7,soak_2
gc,7,1263,-0.398,i1,8.729005e-7,8.729005e-7,soak_2
gc,8,1265.5,-0.399,i1,9.1309033e-7,9.1309033e-7,soak_2
gc,9,1268,-0.399,i1,9.4784349e-7,9.4784349e-7,soak_2
gc,1,1248,-0.399,i2,-6.9967889e-8,6.9967889e-8,soak_2
gc,10,1270.5,-0.399,i2,-8.9014208e-7,8.9014208e-7,soak_2
gc,11,1273,-0.399,i2,-9.2546395e-7,9.2546395e-7,soak_2
gc,12,1275.5,-0.399,i2,-9.4916231e-7,9.4916231e-7,soak_2
gc,2,1250.5,-0.399,i2,-2.2771256e-7,2.2771256e-7,soak_2
gc,3,1253,-0.399,i2,-3.8270929e-7,3.8270929e-7,soak_2
gc,4,1255.5,-0.399,i2,-5.0524875e-7,5.0524875e-7,soak_2
gc,5,1258,-0.399,i2,-6.065676e-7,6.065676e-7,soak_2
gc,6,1260.5,-0.399,i2,-6.9164281e-7,6.9164281e-7,soak_2
gc,7,1263,-0.399,i2,-7.5447576e-7,7.5447576e-7,soak_2
gc,8,1265.5,-0.399,i2,-8.1058914e-7,8.1058914e-7,soak_2
gc,9,1268,-0.399,i2,-8.5604955e-7,8.5604955e-7,soak_2
