img_num,time,bleach_int,ref_int,filename,condition,agarose,PYO,objective,excitation,resolution,bleach_rep,bleach_speed,id
47,17.341,5576.292,5956.788,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
48,17.521,5606.543,5879.262,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
49,17.7091,5721.093,5962.388,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
50,17.8872,5585.864,5748.764,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
51,18.0723,5732.982,5856.616,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
52,18.2554,5604.272,5836.536,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
53,18.4435,5623.568,5777.15,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
54,18.6296,5642.568,5938.897,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
55,18.8097,5709.753,5890.226,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
56,18.9898,5670.593,5874.444,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
57,19.1778,5706.317,5871.817,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
58,19.3699,5697.676,5852.133,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
59,19.555,5693.114,5864.667,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
60,19.7351,5622.656,5873.677,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
61,20.1912,5744.117,5937.503,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
62,20.3743,5762.12,5924.791,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
63,20.5624,5708.656,5779.452,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
64,20.7455,5692.691,6065.59,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
65,20.9285,5823.918,5828.986,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
66,21.1116,5659.854,5939.531,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
67,21.3027,5793.264,5895.46,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
68,21.4798,5730.875,5945.337,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
69,21.6719,5800.292,5852.73,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
70,21.852,5719.612,5854.119,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
71,22.0321,5661.581,5865.054,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
72,22.2232,5783.207,5865.697,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
73,22.4032,5726.027,5814.368,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
74,22.5913,5828.229,5898.872,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
75,22.7744,5854.104,5973.196,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
76,22.9495,5815.936,5812.1,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
77,23.1376,5681.532,5766.435,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
78,23.3237,5712.567,5932.842,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
79,23.5008,5847.846,5879.581,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
80,23.6949,5791.889,5913.684,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
81,23.872,5775.469,5927.783,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
82,24.074,5756.754,5875.065,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
83,24.2571,5623.756,5885.905,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
84,24.4372,5733.372,5761.041,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
85,24.6183,5790.069,5948.998,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
86,24.8114,5631.37,5842.995,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
87,24.9895,5808.83,5923.489,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
88,25.1806,5709.351,6005.916,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
89,25.3607,5815.937,5831.794,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
90,25.5437,5829.799,5874.74,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
91,25.7318,5617.249,5887.339,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
92,25.9119,5821.122,5910.046,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
93,26.09,5688.924,5820.797,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
94,26.2831,5747.361,5804.536,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
95,26.6602,5786.775,5916.665,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
96,26.8463,5798.09,5789.964,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
97,27.0234,5785.104,5974.577,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
98,27.2064,5780.18,5773.961,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
99,27.3945,5853.958,5939.194,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
100,27.5756,5688.979,5830.784,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
101,27.7557,5751.258,5841.744,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
102,28.1318,5776.069,5862.556,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
103,28.3209,5713.861,5862.294,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
104,28.498,5886.681,5922.096,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
105,28.7631,5836.1,5895.077,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
106,28.9462,5932.187,5903.503,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
107,29.1372,5925.723,5934.222,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
108,29.3203,5903.112,5840.276,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
109,29.5004,5768.468,5875.259,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
110,29.6885,5730.022,5809.376,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
111,29.8716,5841.534,5963.414,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
112,30.0517,5766.249,5843.904,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
113,30.2398,5804.365,5824.949,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
114,30.4229,5828.189,5957.353,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
115,30.6139,5868.281,5832.232,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
116,30.808,5744.959,5875.866,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
117,31.0101,5699.174,5927.16,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
118,31.1902,5779.062,5840.696,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
119,31.3703,5669.331,5846.291,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
120,31.5624,5784.039,5881.099,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
121,31.7335,5700.269,5870.341,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
122,31.9196,5937.6,5880.497,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
123,32.1106,5681.457,5837.268,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
124,32.2907,5875.045,5813.858,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
125,32.4818,5798.891,5862.133,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
126,32.6569,5733.299,5958.217,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
127,32.837,5714.06,5879.08,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
128,33.0281,5736.348,5945.392,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
129,33.2142,5714.718,5777.8,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
130,33.4023,5663.487,5864.529,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
131,33.5854,5783.219,5952.149,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
132,33.7614,5776.706,5754.315,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
133,33.9485,5861.695,6070.697,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
134,34.1346,5799.499,5885.697,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
135,34.3117,5911.438,5786.145,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
136,34.4998,5840.369,5880.394,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
137,34.6829,5694.114,5843.531,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
138,34.866,5814.605,5971.545,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
139,35.0461,5774.199,5775.451,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
140,35.2291,5799.618,5948.806,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
141,35.4152,5780.89,5865.868,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
142,35.6003,5793.564,5857.852,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
143,35.7754,5650.327,5959.378,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
144,35.9445,5720.437,5920.089,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
145,36.1386,5830.187,5922.12,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
146,36.3187,5740.706,5953.257,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
147,36.4988,5772.465,5987.772,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
148,36.6878,5716.159,5751.958,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
149,36.8679,5691.22,5949.202,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
150,37.056,5734.959,5931.923,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
151,37.2391,5662.962,5825.905,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
152,37.4192,5758.243,5789.565,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
153,37.6103,5670.941,5891.551,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
154,37.7934,5886.719,5948.991,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
155,38.0115,5790.485,5993.267,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
156,38.1946,5618.516,5762.636,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
157,38.3726,5699.182,5790.93,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
158,38.5607,5689.693,5772.9,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
159,38.7408,5810.878,5921.154,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
160,38.9319,5737.849,5930.419,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
161,39.292,5787.925,6000.837,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
162,39.4781,5762.249,6088.976,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
163,39.6552,5772.156,5921.217,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
164,39.8383,5757.134,5791.329,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
165,40.0273,5799.464,5855.439,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
166,40.2124,5681.216,5893.762,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
167,40.3985,5844.787,5916.188,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
168,40.5726,6003.634,5972.371,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
169,40.7557,5867.918,5986.822,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
170,40.9448,5823.025,5929.128,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
171,41.1249,5736.72,5938.614,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
172,41.313,5804.714,5820.92,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
173,41.501,5870.645,5831.272,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
174,41.6791,5882.933,5730.989,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
175,41.8732,5698.856,5836.516,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
176,42.0473,5824.596,5946.62,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
177,42.2274,5812.683,5870.189,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
178,42.4515,5817.465,5966.851,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
179,42.6426,5876.996,5982.662,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
180,42.8427,5661.244,5807.08,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
181,43.0418,5805.171,5838.555,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
182,43.2248,5847.533,6022.464,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
183,43.4079,5769.892,5937.845,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
184,43.593,5829.183,5842.939,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
185,43.7711,5833.116,5904.671,1pctAg_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_9,PBS,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,9
