time,intensity,condition,min,bg_sub
-5.889e-8,1.94465e-4,dPHZ + 1uM Ru 4uM Rh,-1.99334e-4,3.93799e-4
-5.759e-8,-9.16629e-5,dPHZ + 1uM Ru 4uM Rh,-6.36706e-4,5.450431e-4
-5.629e-8,1.01293e-4,dPHZ + 1uM Ru 4uM Rh,-2.60446e-4,3.6173900000000003e-4
-5.499e-8,2.37884e-5,dPHZ + 1uM Ru 4uM Rh,-2.67246e-4,2.910344e-4
-5.369e-8,-8.82321e-5,dPHZ + 1uM Ru 4uM Rh,-1.43238e-4,5.5005900000000015e-5
-5.249e-8,-4.41386e-4,dPHZ + 1uM Ru 4uM Rh,-4.41386e-4,0
-5.129e-8,-2.11207e-4,dPHZ + 1uM Ru 4uM Rh,-5.50645e-4,3.3943799999999996e-4
-5.009e-8,3.90067e-4,dPHZ + 1uM Ru 4uM Rh,-2.97428e-4,6.87495e-4
-4.899e-8,7.27682e-4,dPHZ + 1uM Ru 4uM Rh,-1.57465e-4,8.85147e-4
-4.789e-8,1.92584e-4,dPHZ + 1uM Ru 4uM Rh,-8.85706e-5,0.00028115460000000003
-4.679e-8,-1.90026e-4,dPHZ + 1uM Ru 4uM Rh,-1.90026e-4,0
-4.569e-8,-1.69251e-4,dPHZ + 1uM Ru 4uM Rh,-1.69251e-4,0
-4.459e-8,-1.47491e-4,dPHZ + 1uM Ru 4uM Rh,-1.47491e-4,0
-4.359e-8,-2.69965e-6,dPHZ + 1uM Ru 4uM Rh,-3.82986e-4,3.8028635e-4
-4.259e-8,1.973e-4,dPHZ + 1uM Ru 4uM Rh,-2.45139e-4,4.42439e-4
-4.169e-8,4.46997e-4,dPHZ + 1uM Ru 4uM Rh,5.42448e-5,3.9275219999999997e-4
-4.079e-8,1.53724e-4,dPHZ + 1uM Ru 4uM Rh,-2.87161e-4,4.40885e-4
-3.979e-8,-2.88464e-4,dPHZ + 1uM Ru 4uM Rh,-8.4566e-4,5.57196e-4
-3.889e-8,-1.25486e-4,dPHZ + 1uM Ru 4uM Rh,-9.71528e-4,8.46042e-4
-3.799e-8,2.32196e-4,dPHZ + 1uM Ru 4uM Rh,-6.39063e-4,8.712590000000001e-4
-3.709e-8,5.08194e-4,dPHZ + 1uM Ru 4uM Rh,-5.8546e-4,0.001093654
-3.629e-8,1.84844e-4,dPHZ + 1uM Ru 4uM Rh,-8.88021e-5,2.7364610000000004e-4
-3.549e-8,3.09809e-5,dPHZ + 1uM Ru 4uM Rh,3.09809e-5,0
-3.469e-8,2.88142e-4,dPHZ + 1uM Ru 4uM Rh,1.81467e-4,1.0667500000000003e-4
-3.389e-8,6.80903e-5,dPHZ + 1uM Ru 4uM Rh,6.80903e-5,0
-3.309e-8,-3.04306e-4,dPHZ + 1uM Ru 4uM Rh,-3.04306e-4,0
-3.229e-8,-2.53524e-4,dPHZ + 1uM Ru 4uM Rh,-5.57118e-4,3.03594e-4
-3.159e-8,-8.47801e-7,dPHZ + 1uM Ru 4uM Rh,-6.84606e-5,6.761279900000001e-5
-3.089e-8,8.12665e-4,dPHZ + 1uM Ru 4uM Rh,5.04601e-4,3.0806399999999993e-4
-3.019e-8,0.00142768,dPHZ + 1uM Ru 4uM Rh,8.61282e-4,5.66398e-4
-2.949e-8,7.11536e-4,dPHZ + 1uM Ru 4uM Rh,-7.84262e-4,0.001495798
-2.879e-8,-0.00107376,dPHZ + 1uM Ru 4uM Rh,-0.00241389,0.0013401300000000001
-2.819e-8,-0.00183158,dPHZ + 1uM Ru 4uM Rh,-0.00237761,5.460300000000001e-4
-2.759e-8,-0.00110588,dPHZ + 1uM Ru 4uM Rh,-0.00168183,5.7595e-4
-2.699e-8,3.93828e-4,dPHZ + 1uM Ru 4uM Rh,-3.91898e-4,7.85726e-4
-2.639e-8,0.00154313,dPHZ + 1uM Ru 4uM Rh,8.07176e-4,7.359539999999999e-4
-2.579e-8,0.00192768,dPHZ + 1uM Ru 4uM Rh,0.00165174,2.759399999999999e-4
-2.519e-8,0.00111547,dPHZ + 1uM Ru 4uM Rh,8.76328e-4,2.3914199999999991e-4
-2.459e-8,-4.58892e-4,dPHZ + 1uM Ru 4uM Rh,-9.1447e-4,4.55578e-4
-2.399e-8,-0.00140363,dPHZ + 1uM Ru 4uM Rh,-0.00167102,2.6739000000000016e-4
-2.339e-8,-8.29262e-4,dPHZ + 1uM Ru 4uM Rh,-8.29262e-4,0
-2.289e-8,9.21788e-5,dPHZ + 1uM Ru 4uM Rh,9.21788e-5,0
-2.239e-8,6.22127e-4,dPHZ + 1uM Ru 4uM Rh,6.22127e-4,0
-2.189e-8,7.39748e-4,dPHZ + 1uM Ru 4uM Rh,7.39748e-4,0
-2.139e-8,0.00127172,dPHZ + 1uM Ru 4uM Rh,0.0010835,1.8822e-4
-2.089e-8,0.00219635,dPHZ + 1uM Ru 4uM Rh,0.00201088,1.8547000000000008e-4
-2.039e-8,0.00326044,dPHZ + 1uM Ru 4uM Rh,0.00297813,2.8231e-4
-1.989e-8,0.00424062,dPHZ + 1uM Ru 4uM Rh,0.00403672,2.0389999999999991e-4
-1.949e-8,0.00543636,dPHZ + 1uM Ru 4uM Rh,0.00501233,4.240300000000006e-4
-1.909e-8,0.00760303,dPHZ + 1uM Ru 4uM Rh,0.00696719,6.358400000000004e-4
-1.869e-8,0.0110028,dPHZ + 1uM Ru 4uM Rh,0.0104299,5.728999999999995e-4
-1.819e-8,0.0170738,dPHZ + 1uM Ru 4uM Rh,0.0169209,1.5290000000000095e-4
-1.769e-8,0.0252055,dPHZ + 1uM Ru 4uM Rh,0.0252055,0
-1.729e-8,0.0339173,dPHZ + 1uM Ru 4uM Rh,0.0339173,0
-1.689e-8,0.045202,dPHZ + 1uM Ru 4uM Rh,0.045202,0
-1.659e-8,0.0555423,dPHZ + 1uM Ru 4uM Rh,0.0555423,0
-1.629e-8,0.0676634,dPHZ + 1uM Ru 4uM Rh,0.0676634,0
-1.589e-8,0.0837819,dPHZ + 1uM Ru 4uM Rh,0.0834468,3.3510000000000484e-4
-1.549e-8,0.0946312,dPHZ + 1uM Ru 4uM Rh,0.0940909,5.402999999999936e-4
-1.509e-8,0.099251,dPHZ + 1uM Ru 4uM Rh,0.0991738,7.719999999999949e-5
-1.479e-8,0.100823,dPHZ + 1uM Ru 4uM Rh,0.100591,2.319999999999961e-4
-1.449e-8,0.10207,dPHZ + 1uM Ru 4uM Rh,0.102049,2.0999999999993246e-5
-1.409e-8,0.103141,dPHZ + 1uM Ru 4uM Rh,0.103141,0
-1.379e-8,0.102889,dPHZ + 1uM Ru 4uM Rh,0.102889,0
-1.349e-8,0.10136,dPHZ + 1uM Ru 4uM Rh,0.10136,0
-1.319e-8,0.0991351,dPHZ + 1uM Ru 4uM Rh,0.0991351,0
-1.289e-8,0.0967237,dPHZ + 1uM Ru 4uM Rh,0.0967237,0
-1.259e-8,0.0947202,dPHZ + 1uM Ru 4uM Rh,0.094717,3.2000000000087514e-6
-1.229e-8,0.0937033,dPHZ + 1uM Ru 4uM Rh,0.0935469,1.5640000000000098e-4
-1.199e-8,0.0934485,dPHZ + 1uM Ru 4uM Rh,0.0932665,1.820000000000016e-4
-1.179e-8,0.0937133,dPHZ + 1uM Ru 4uM Rh,0.0934783,2.349999999999991e-4
-1.149e-8,0.0943661,dPHZ + 1uM Ru 4uM Rh,0.0939522,4.1389999999999483e-4
-1.119e-8,0.0950067,dPHZ + 1uM Ru 4uM Rh,0.0944167,5.899999999999933e-4
-1.099e-8,0.0953426,dPHZ + 1uM Ru 4uM Rh,0.094618,7.246000000000058e-4
-1.079e-8,0.0955093,dPHZ + 1uM Ru 4uM Rh,0.0948498,6.595000000000073e-4
-1.049e-8,0.0958496,dPHZ + 1uM Ru 4uM Rh,0.0952101,6.394999999999873e-4
-1.019e-8,0.0963452,dPHZ + 1uM Ru 4uM Rh,0.0957075,6.377000000000049e-4
-9.99e-9,0.0966421,dPHZ + 1uM Ru 4uM Rh,0.0961102,5.318999999999879e-4
-9.79e-9,0.0970466,dPHZ + 1uM Ru 4uM Rh,0.0964618,5.847999999999964e-4
-9.59e-9,0.0973296,dPHZ + 1uM Ru 4uM Rh,0.096816,5.136000000000029e-4
-9.39e-9,0.0975631,dPHZ + 1uM Ru 4uM Rh,0.0970495,5.136000000000029e-4
-9.19e-9,0.0974754,dPHZ + 1uM Ru 4uM Rh,0.0971085,3.6690000000000333e-4
-8.99e-9,0.0972341,dPHZ + 1uM Ru 4uM Rh,0.0969375,2.9660000000000797e-4
-8.79e-9,0.0966994,dPHZ + 1uM Ru 4uM Rh,0.0964425,2.5690000000000435e-4
-8.59e-9,0.0960683,dPHZ + 1uM Ru 4uM Rh,0.0958227,2.455999999999986e-4
-8.39e-9,0.0953565,dPHZ + 1uM Ru 4uM Rh,0.095045,3.1149999999999234e-4
-8.19e-9,0.094807,dPHZ + 1uM Ru 4uM Rh,0.0944078,3.9920000000000233e-4
-7.99e-9,0.0944485,dPHZ + 1uM Ru 4uM Rh,0.0939773,4.7120000000000495e-4
-7.79e-9,0.0943791,dPHZ + 1uM Ru 4uM Rh,0.0939,4.790999999999962e-4
-7.59e-9,0.0945987,dPHZ + 1uM Ru 4uM Rh,0.0940997,4.989999999999994e-4
-7.39e-9,0.0950961,dPHZ + 1uM Ru 4uM Rh,0.0945545,5.416000000000032e-4
-7.19e-9,0.0956386,dPHZ + 1uM Ru 4uM Rh,0.0951648,4.738000000000103e-4
-6.99e-9,0.096261,dPHZ + 1uM Ru 4uM Rh,0.0958306,4.3039999999999745e-4
-6.79e-9,0.0966794,dPHZ + 1uM Ru 4uM Rh,0.0963238,3.555999999999976e-4
-6.59e-9,0.0969381,dPHZ + 1uM Ru 4uM Rh,0.0965894,3.4869999999999346e-4
-6.39e-9,0.09686,dPHZ + 1uM Ru 4uM Rh,0.0966076,2.5239999999999985e-4
-6.19e-9,0.0966317,dPHZ + 1uM Ru 4uM Rh,0.0963897,2.420000000000061e-4
-5.99e-9,0.0961924,dPHZ + 1uM Ru 4uM Rh,0.0960382,1.5419999999999323e-4
-5.79e-9,0.0957454,dPHZ + 1uM Ru 4uM Rh,0.0955799,1.6549999999999898e-4
-5.59e-9,0.0952454,dPHZ + 1uM Ru 4uM Rh,0.0951205,1.2489999999999724e-4
-5.39e-9,0.0948921,dPHZ + 1uM Ru 4uM Rh,0.0947533,1.3879999999999448e-4
-5.19e-9,0.0946916,dPHZ + 1uM Ru 4uM Rh,0.0944677,2.238999999999991e-4
-4.99e-9,0.0946412,dPHZ + 1uM Ru 4uM Rh,0.0944028,2.3839999999999972e-4
-4.79e-9,0.0948018,dPHZ + 1uM Ru 4uM Rh,0.0945234,2.7840000000001197e-4
-4.59e-9,0.0950631,dPHZ + 1uM Ru 4uM Rh,0.0947101,3.529999999999922e-4
-4.39e-9,0.09532,dPHZ + 1uM Ru 4uM Rh,0.0950234,2.9660000000000797e-4
-4.19e-9,0.0955926,dPHZ + 1uM Ru 4uM Rh,0.0953446,2.479999999999982e-4
-3.99e-9,0.0958209,dPHZ + 1uM Ru 4uM Rh,0.0956788,1.421000000000061e-4
-3.79e-9,0.0960492,dPHZ + 1uM Ru 4uM Rh,0.0959592,9.000000000000674e-5
-3.59e-9,0.0962905,dPHZ + 1uM Ru 4uM Rh,0.0962674,2.3099999999998122e-5
-3.39e-9,0.0966447,dPHZ + 1uM Ru 4uM Rh,0.0965521,9.259999999999824e-5
-3.19e-9,0.097018,dPHZ + 1uM Ru 4uM Rh,0.0968316,1.8639999999998935e-4
-2.99e-9,0.0972853,dPHZ + 1uM Ru 4uM Rh,0.0970712,2.1410000000000873e-4
-2.79e-9,0.0975015,dPHZ + 1uM Ru 4uM Rh,0.0972144,2.8709999999999847e-4
-2.59e-9,0.097597,dPHZ + 1uM Ru 4uM Rh,0.0971988,3.9820000000000133e-4
-2.39e-9,0.097498,dPHZ + 1uM Ru 4uM Rh,0.0971163,3.816999999999987e-4
-2.19e-9,0.0972688,dPHZ + 1uM Ru 4uM Rh,0.0967995,4.693000000000058e-4
-1.99e-9,0.0967575,dPHZ + 1uM Ru 4uM Rh,0.0962439,5.136000000000029e-4
-1.79e-9,0.0960431,dPHZ + 1uM Ru 4uM Rh,0.0954809,5.622000000000127e-4
-1.59e-9,0.095274,dPHZ + 1uM Ru 4uM Rh,0.094671,6.029999999999924e-4
-1.39e-9,0.0943487,dPHZ + 1uM Ru 4uM Rh,0.0938689,4.7979999999998857e-4
-1.19e-9,0.0934841,dPHZ + 1uM Ru 4uM Rh,0.0930851,3.989999999999966e-4
-9.9e-10,0.0928513,dPHZ + 1uM Ru 4uM Rh,0.0924097,4.416000000000003e-4
-7.9e-10,0.0925232,dPHZ + 1uM Ru 4uM Rh,0.0919479,5.753000000000008e-4
-5.9e-10,0.0925041,dPHZ + 1uM Ru 4uM Rh,0.0919097,5.944000000000088e-4
-3.9e-10,0.0927428,dPHZ + 1uM Ru 4uM Rh,0.0921371,6.057000000000007e-4
-1.9e-10,0.0932827,dPHZ + 1uM Ru 4uM Rh,0.0926293,6.533999999999984e-4
1e-11,0.0939381,dPHZ + 1uM Ru 4uM Rh,0.0933915,5.465999999999943e-4
2.1e-10,0.0947167,dPHZ + 1uM Ru 4uM Rh,0.0942491,4.6759999999999857e-4
4.1e-10,0.0954728,dPHZ + 1uM Ru 4uM Rh,0.0950842,3.8860000000000283e-4
6.1e-10,0.096314,dPHZ + 1uM Ru 4uM Rh,0.0959245,3.8950000000000096e-4
8.1e-10,0.0970327,dPHZ + 1uM Ru 4uM Rh,0.096691,3.4170000000000034e-4
1.01e-9,0.0977298,dPHZ + 1uM Ru 4uM Rh,0.0974054,3.2440000000000246e-4
1.21e-9,0.098399,dPHZ + 1uM Ru 4uM Rh,0.0981189,2.8010000000000534e-4
1.41e-9,0.0990075,dPHZ + 1uM Ru 4uM Rh,0.098691,3.1649999999999734e-4
1.61e-9,0.0995101,dPHZ + 1uM Ru 4uM Rh,0.099203,3.071000000000046e-4
1.81e-9,0.100001,dPHZ + 1uM Ru 4uM Rh,0.0995538,4.472000000000087e-4
2.01e-9,0.100435,dPHZ + 1uM Ru 4uM Rh,0.0998325,6.024999999999919e-4
2.21e-9,0.100673,dPHZ + 1uM Ru 4uM Rh,0.0999115,7.614999999999983e-4
2.41e-9,0.10068,dPHZ + 1uM Ru 4uM Rh,0.0999549,7.251000000000063e-4
2.61e-9,0.100512,dPHZ + 1uM Ru 4uM Rh,0.0997734,7.386000000000059e-4
2.81e-9,0.0999902,dPHZ + 1uM Ru 4uM Rh,0.0993887,6.015000000000048e-4
3.01e-9,0.0994364,dPHZ + 1uM Ru 4uM Rh,0.0988366,5.997999999999976e-4
3.21e-9,0.0987411,dPHZ + 1uM Ru 4uM Rh,0.09817,5.711000000000049e-4
3.41e-9,0.0980171,dPHZ + 1uM Ru 4uM Rh,0.0974677,5.493999999999916e-4
3.61e-9,0.0973687,dPHZ + 1uM Ru 4uM Rh,0.0968349,5.338000000000009e-4
3.81e-9,0.0969181,dPHZ + 1uM Ru 4uM Rh,0.0964434,4.7469999999999457e-4
4.01e-9,0.0966569,dPHZ + 1uM Ru 4uM Rh,0.0961995,4.574000000000106e-4
4.21e-9,0.0966664,dPHZ + 1uM Ru 4uM Rh,0.0962073,4.5910000000000395e-4
4.41e-9,0.096873,dPHZ + 1uM Ru 4uM Rh,0.0964599,4.130999999999996e-4
4.61e-9,0.0972879,dPHZ + 1uM Ru 4uM Rh,0.0968359,4.519999999999941e-4
4.81e-9,0.0977315,dPHZ + 1uM Ru 4uM Rh,0.0973307,4.0079999999999283e-4
5.01e-9,0.0982549,dPHZ + 1uM Ru 4uM Rh,0.0978767,3.782000000000091e-4
5.21e-9,0.0985891,dPHZ + 1uM Ru 4uM Rh,0.0984236,1.6549999999999898e-4
5.41e-9,0.0989268,dPHZ + 1uM Ru 4uM Rh,0.098888,3.879999999999162e-5
5.61e-9,0.0991308,dPHZ + 1uM Ru 4uM Rh,0.0991033,2.7499999999999747e-5
5.81e-9,0.099195,dPHZ + 1uM Ru 4uM Rh,0.099184,1.1000000000011001e-5
6.01e-9,0.0992246,dPHZ + 1uM Ru 4uM Rh,0.0991432,8.139999999999536e-5
6.21e-9,0.0990431,dPHZ + 1uM Ru 4uM Rh,0.0990102,3.2899999999988494e-5
6.41e-9,0.0988062,dPHZ + 1uM Ru 4uM Rh,0.0987802,2.5999999999998247e-5
6.61e-9,0.0985874,dPHZ + 1uM Ru 4uM Rh,0.0985337,5.3700000000003745e-5
6.81e-9,0.0983148,dPHZ + 1uM Ru 4uM Rh,0.0981943,1.2049999999999561e-4
7.01e-9,0.0980944,dPHZ + 1uM Ru 4uM Rh,0.0980146,7.980000000000487e-5
7.21e-9,0.0979329,dPHZ + 1uM Ru 4uM Rh,0.0978314,1.0150000000000436e-4
7.41e-9,0.0978348,dPHZ + 1uM Ru 4uM Rh,0.0976884,1.4640000000000486e-4
7.61e-9,0.0977263,dPHZ + 1uM Ru 4uM Rh,0.0976233,1.0300000000000586e-4
7.81e-9,0.0976178,dPHZ + 1uM Ru 4uM Rh,0.0975347,8.310000000000262e-5
8.01e-9,0.097485,dPHZ + 1uM Ru 4uM Rh,0.097395,9.000000000000674e-5
8.21e-9,0.0973261,dPHZ + 1uM Ru 4uM Rh,0.0971406,1.855000000000051e-4
8.41e-9,0.0971239,dPHZ + 1uM Ru 4uM Rh,0.0969505,1.734000000000041e-4
8.71e-9,0.096863,dPHZ + 1uM Ru 4uM Rh,0.0964106,4.524000000000056e-4
9.01e-9,0.0963235,dPHZ + 1uM Ru 4uM Rh,0.0957943,5.292000000000074e-4
9.21e-9,0.0959312,dPHZ + 1uM Ru 4uM Rh,0.0954201,5.111000000000004e-4
9.41e-9,0.0956759,dPHZ + 1uM Ru 4uM Rh,0.0950642,6.116999999999928e-4
9.61e-9,0.0955006,dPHZ + 1uM Ru 4uM Rh,0.094822,6.786000000000014e-4
9.81e-9,0.0955622,dPHZ + 1uM Ru 4uM Rh,0.0948203,7.419000000000037e-4
1.001e-8,0.0958027,dPHZ + 1uM Ru 4uM Rh,0.0950599,7.428000000000018e-4
1.021e-8,0.0961959,dPHZ + 1uM Ru 4uM Rh,0.0955191,6.768000000000052e-4
1.041e-8,0.0967159,dPHZ + 1uM Ru 4uM Rh,0.0961397,5.761999999999989e-4
1.071e-8,0.0977875,dPHZ + 1uM Ru 4uM Rh,0.0970719,7.155999999999968e-4
1.101e-8,0.0990579,dPHZ + 1uM Ru 4uM Rh,0.098117,9.409000000000084e-4
1.121e-8,0.099807,dPHZ + 1uM Ru 4uM Rh,0.0987707,0.0010363000000000039
1.151e-8,0.100447,dPHZ + 1uM Ru 4uM Rh,0.0994178,0.001029199999999994
1.181e-8,0.10035,dPHZ + 1uM Ru 4uM Rh,0.099341,0.001008999999999996
1.201e-8,0.0996768,dPHZ + 1uM Ru 4uM Rh,0.0988392,8.375999999999939e-4
1.231e-8,0.0987363,dPHZ + 1uM Ru 4uM Rh,0.0980172,7.191000000000003e-4
1.261e-8,0.0981456,dPHZ + 1uM Ru 4uM Rh,0.0974601,6.855000000000055e-4
1.291e-8,0.0983365,dPHZ + 1uM Ru 4uM Rh,0.0977166,6.198999999999927e-4
1.321e-8,0.0992636,dPHZ + 1uM Ru 4uM Rh,0.098704,5.595999999999934e-4
1.351e-8,0.101456,dPHZ + 1uM Ru 4uM Rh,0.100917,5.389999999999978e-4
1.381e-8,0.104637,dPHZ + 1uM Ru 4uM Rh,0.104147,4.899999999999904e-4
1.411e-8,0.108271,dPHZ + 1uM Ru 4uM Rh,0.107885,3.8600000000001133e-4
1.451e-8,0.112261,dPHZ + 1uM Ru 4uM Rh,0.112156,1.0499999999999399e-4
1.481e-8,0.113981,dPHZ + 1uM Ru 4uM Rh,0.113981,0
1.511e-8,0.113924,dPHZ + 1uM Ru 4uM Rh,0.113924,0
1.551e-8,0.110769,dPHZ + 1uM Ru 4uM Rh,0.110743,2.6000000000012125e-5
1.591e-8,0.104188,dPHZ + 1uM Ru 4uM Rh,0.103866,3.2200000000000284e-4
1.621e-8,0.0975336,dPHZ + 1uM Ru 4uM Rh,0.0970326,5.010000000000014e-4
1.651e-8,0.0899854,dPHZ + 1uM Ru 4uM Rh,0.0894584,5.269999999999997e-4
1.691e-8,0.0806165,dPHZ + 1uM Ru 4uM Rh,0.0803043,3.121999999999986e-4
1.731e-8,0.0750839,dPHZ + 1uM Ru 4uM Rh,0.0747713,3.125999999999962e-4
1.771e-8,0.0763548,dPHZ + 1uM Ru 4uM Rh,0.0759531,4.0170000000000483e-4
1.811e-8,0.0849954,dPHZ + 1uM Ru 4uM Rh,0.0843663,6.290999999999936e-4
1.861e-8,0.10126,dPHZ + 1uM Ru 4uM Rh,0.10043,8.299999999999974e-4
1.911e-8,0.114876,dPHZ + 1uM Ru 4uM Rh,0.114062,8.140000000000092e-4
1.951e-8,0.118967,dPHZ + 1uM Ru 4uM Rh,0.118428,5.389999999999978e-4
1.991e-8,0.117369,dPHZ + 1uM Ru 4uM Rh,0.116922,4.4700000000000295e-4
2.041e-8,0.110784,dPHZ + 1uM Ru 4uM Rh,0.110192,5.919999999999953e-4
2.091e-8,0.103008,dPHZ + 1uM Ru 4uM Rh,0.102295,7.130000000000053e-4
2.141e-8,0.095627,dPHZ + 1uM Ru 4uM Rh,0.0948832,7.438000000000028e-4
2.191e-8,0.0901243,dPHZ + 1uM Ru 4uM Rh,0.089298,8.26300000000002e-4
2.241e-8,0.0888383,dPHZ + 1uM Ru 4uM Rh,0.0878436,9.947000000000011e-4
2.291e-8,0.0908621,dPHZ + 1uM Ru 4uM Rh,0.0899668,0.00089530000000000165
2.341e-8,0.093456,dPHZ + 1uM Ru 4uM Rh,0.0928795,5.764999999999937e-4
2.401e-8,0.0947518,dPHZ + 1uM Ru 4uM Rh,0.0945218,2.299999999999941e-4
2.461e-8,0.0980304,dPHZ + 1uM Ru 4uM Rh,0.0977701,2.6030000000000497e-4
2.511e-8,0.104084,dPHZ + 1uM Ru 4uM Rh,0.103694,3.9000000000000146e-4
2.561e-8,0.109215,dPHZ + 1uM Ru 4uM Rh,0.108642,5.730000000000041e-4
2.621e-8,0.107254,dPHZ + 1uM Ru 4uM Rh,0.107061,1.9299999999999873e-4
2.691e-8,0.0959092,dPHZ + 1uM Ru 4uM Rh,0.0959092,0
2.761e-8,0.0887188,dPHZ + 1uM Ru 4uM Rh,0.0887034,1.5399999999998748e-5
2.821e-8,0.0893302,dPHZ + 1uM Ru 4uM Rh,0.0888597,4.704999999999987e-4
2.881e-8,0.091932,dPHZ + 1uM Ru 4uM Rh,0.0911727,7.593000000000044e-4
2.951e-8,0.0957877,dPHZ + 1uM Ru 4uM Rh,0.0943934,0.001394300000000001
3.021e-8,0.0987112,dPHZ + 1uM Ru 4uM Rh,0.0961826,0.002528600000000006
3.091e-8,0.0950657,dPHZ + 1uM Ru 4uM Rh,0.0927958,0.0022699000000000052
3.161e-8,0.0899517,dPHZ + 1uM Ru 4uM Rh,0.0883032,0.0016484999999999972
3.231e-8,0.0917942,dPHZ + 1uM Ru 4uM Rh,0.0882211,0.0035731000000000096
3.311e-8,0.0931189,dPHZ + 1uM Ru 4uM Rh,0.0875067,0.005612199999999998
3.391e-8,0.0899481,dPHZ + 1uM Ru 4uM Rh,0.083972,0.005976099999999998
3.471e-8,0.0904741,dPHZ + 1uM Ru 4uM Rh,0.0823253,0.008148799999999998
3.551e-8,0.0904283,dPHZ + 1uM Ru 4uM Rh,0.0802821,0.010146200000000008
3.631e-8,0.0874561,dPHZ + 1uM Ru 4uM Rh,0.07701,0.0104461
3.711e-8,0.084748,dPHZ + 1uM Ru 4uM Rh,0.0739818,0.010766200000000004
3.801e-8,0.0809378,dPHZ + 1uM Ru 4uM Rh,0.0703767,0.010561100000000004
3.891e-8,0.0781968,dPHZ + 1uM Ru 4uM Rh,0.0674668,0.010730000000000003
3.981e-8,0.0768173,dPHZ + 1uM Ru 4uM Rh,0.0653687,0.011448600000000003
4.071e-8,0.0740351,dPHZ + 1uM Ru 4uM Rh,0.0626263,0.01140880000000001
4.161e-8,0.0716726,dPHZ + 1uM Ru 4uM Rh,0.0597696,0.011903000000000004
4.261e-8,0.0691261,dPHZ + 1uM Ru 4uM Rh,0.0570415,0.012084599999999994
4.361e-8,0.0662051,dPHZ + 1uM Ru 4uM Rh,0.0543333,0.011871800000000002
4.461e-8,0.0632492,dPHZ + 1uM Ru 4uM Rh,0.0519717,0.011277500000000003
4.571e-8,0.0607251,dPHZ + 1uM Ru 4uM Rh,0.0494402,0.0112849
4.681e-8,0.0587336,dPHZ + 1uM Ru 4uM Rh,0.0474097,0.011323899999999998
4.791e-8,0.0559647,dPHZ + 1uM Ru 4uM Rh,0.0447624,0.011202299999999998
4.901e-8,0.0537634,dPHZ + 1uM Ru 4uM Rh,0.0424795,0.0112839
5.011e-8,0.0519691,dPHZ + 1uM Ru 4uM Rh,0.0409363,0.011032799999999995
5.131e-8,0.0499096,dPHZ + 1uM Ru 4uM Rh,0.0390197,0.010889900000000001
5.251e-8,0.0473883,dPHZ + 1uM Ru 4uM Rh,0.0363546,0.0110337
5.371e-8,0.0460301,dPHZ + 1uM Ru 4uM Rh,0.0346545,0.0113756
5.491e-8,0.0444225,dPHZ + 1uM Ru 4uM Rh,0.0330502,0.011372299999999995
5.621e-8,0.0425289,dPHZ + 1uM Ru 4uM Rh,0.0314901,0.011038800000000001
5.761e-8,0.0398116,dPHZ + 1uM Ru 4uM Rh,0.0293513,0.010460300000000002
5.891e-8,0.0381907,dPHZ + 1uM Ru 4uM Rh,0.028217,0.009973700000000002
6.021e-8,0.0376647,dPHZ + 1uM Ru 4uM Rh,0.0268755,0.010789200000000002
6.161e-8,0.0354174,dPHZ + 1uM Ru 4uM Rh,0.0251953,0.010222100000000001
6.311e-8,0.0339594,dPHZ + 1uM Ru 4uM Rh,0.0234912,0.0104682
6.461e-8,0.0329284,dPHZ + 1uM Ru 4uM Rh,0.0228175,0.010110899999999996
6.611e-8,0.0313284,dPHZ + 1uM Ru 4uM Rh,0.0212433,0.0100851
6.761e-8,0.0306793,dPHZ + 1uM Ru 4uM Rh,0.0209565,0.0097228
6.911e-8,0.0295544,dPHZ + 1uM Ru 4uM Rh,0.0199295,0.009624900000000002
7.081e-8,0.0286253,dPHZ + 1uM Ru 4uM Rh,0.0184848,0.0101405
7.251e-8,0.0271794,dPHZ + 1uM Ru 4uM Rh,0.017505,0.0096744
7.411e-8,0.0262607,dPHZ + 1uM Ru 4uM Rh,0.0164439,0.0098168
7.581e-8,0.0253287,dPHZ + 1uM Ru 4uM Rh,0.0157815,0.009547199999999999
7.761e-8,0.0245775,dPHZ + 1uM Ru 4uM Rh,0.0148994,0.009678099999999999
7.941e-8,0.0236637,dPHZ + 1uM Ru 4uM Rh,0.0139651,0.0096986
8.131e-8,0.0230708,dPHZ + 1uM Ru 4uM Rh,0.0137719,0.009298899999999999
8.321e-8,0.0216786,dPHZ + 1uM Ru 4uM Rh,0.0119153,0.009763299999999999
8.511e-8,0.0215682,dPHZ + 1uM Ru 4uM Rh,0.0122491,0.009319099999999999
8.711e-8,0.0207726,dPHZ + 1uM Ru 4uM Rh,0.0118091,0.0089635
8.911e-8,0.020209,dPHZ + 1uM Ru 4uM Rh,0.0107851,0.0094239
9.121e-8,0.0198571,dPHZ + 1uM Ru 4uM Rh,0.0106334,0.0092237
9.331e-8,0.0191193,dPHZ + 1uM Ru 4uM Rh,0.00944938,0.009669919999999999
9.541e-8,0.018905,dPHZ + 1uM Ru 4uM Rh,0.00982291,0.009082090000000001
9.771e-8,0.0181745,dPHZ + 1uM Ru 4uM Rh,0.00993359,0.008240909999999999
