img_num,time,intensity,avg_baseline,scaled,filename,condition,PYO,objective,resolution,bleach,id
125,28.3253,123.173,124.2216667,0.991558102,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
126,28.5169,122.969,124.2216667,0.989915876,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
127,28.7085,123.394,124.2216667,0.99333718,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
128,28.9002,122.681,124.2216667,0.98759744,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
129,29.0918,123.953,124.2216667,0.9978372,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
130,29.2834,123.318,124.2216667,0.99272537,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
131,29.475,123.872,124.2216667,0.99718514,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
132,29.6667,123.192,124.2216667,0.991711054,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
133,29.8583,122.585,124.2216667,0.986824628,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
134,30.0499,122.928,124.2216667,0.989585821,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
135,30.2257,122.89,124.2216667,0.989279916,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
136,30.4014,122.742,124.2216667,0.988088498,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
137,30.593,122.974,124.2216667,0.989956127,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
138,30.7847,123.59,124.2216667,0.994915004,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
139,30.9763,124.179,124.2216667,0.999656528,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
140,31.1838,123.06,124.2216667,0.990648438,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
141,31.3913,122.692,124.2216667,0.987685991,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
142,31.5988,122.446,124.2216667,0.985705661,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
143,31.7905,123.668,124.2216667,0.995542914,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
144,31.9821,123.326,124.2216667,0.992789771,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
145,32.1737,123.582,124.2216667,0.994850603,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
146,32.3653,123.076,124.2216667,0.99077724,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
147,32.557,123.049,124.2216667,0.990559886,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
148,32.7486,124.036,124.2216667,0.99850536,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
149,32.9402,123.166,124.2216667,0.991501751,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
150,33.1318,123.618,124.2216667,0.995140408,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
151,33.3076,123.776,124.2216667,0.996412327,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
152,33.4833,122.148,124.2216667,0.983306723,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
153,33.6908,123.239,124.2216667,0.99208941,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
154,33.8984,122.735,124.2216667,0.988032147,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
155,34.1059,122.982,124.2216667,0.990020528,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
156,34.3134,123.585,124.2216667,0.994874754,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
157,34.5209,123.309,124.2216667,0.992652919,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
158,34.7284,123.494,124.2216667,0.994142192,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
159,34.92,123.318,124.2216667,0.99272537,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
160,35.1117,123.439,124.2216667,0.993699435,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
161,35.3033,123.817,124.2216667,0.996742383,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
162,35.4949,123.197,124.2216667,0.991751305,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
163,35.6866,123.154,124.2216667,0.991405149,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
164,35.8782,123.145,124.2216667,0.991332698,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
165,36.0698,123.987,124.2216667,0.998110904,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
166,36.2614,122.71,124.2216667,0.987830894,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
167,36.4372,123.727,124.2216667,0.996017871,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
168,36.6129,123.272,124.2216667,0.992355064,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
169,36.7887,123.193,124.2216667,0.991719104,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
170,36.9962,123.613,124.2216667,0.995100157,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
171,37.2037,123.93,124.2216667,0.997652047,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
172,37.4112,123.491,124.2216667,0.994118042,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
173,37.6187,123.391,124.2216667,0.993313029,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
174,37.8262,122.883,124.2216667,0.989223565,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
175,38.0338,123.337,124.2216667,0.992878322,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
176,38.2254,122.79,124.2216667,0.988474904,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
177,38.417,123.144,124.2216667,0.991324648,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
178,38.6086,124.02,124.2216667,0.998376558,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
179,38.8003,123.827,124.2216667,0.996822884,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
180,38.9919,123.565,124.2216667,0.994713751,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
181,39.1835,123.052,124.2216667,0.990584037,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
182,39.3751,123.394,124.2216667,0.99333718,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
183,39.5668,123.687,124.2216667,0.995695866,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
184,39.7425,124.547,124.2216667,1.002618974,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
185,39.9183,122.614,124.2216667,0.987058082,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
186,40.1258,123.442,124.2216667,0.993723586,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
187,40.3333,123.534,124.2216667,0.994464197,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
188,40.5408,122.982,124.2216667,0.990020528,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
189,40.7483,123.248,124.2216667,0.992161861,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
190,40.9558,123.428,124.2216667,0.993610884,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
191,41.1634,123.847,124.2216667,0.996983886,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
192,41.355,123.559,124.2216667,0.99466545,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
193,41.5466,123.401,124.2216667,0.99339353,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
194,41.7382,122.842,124.2216667,0.98889351,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
195,41.9299,123.571,124.2216667,0.994762052,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
196,42.1056,122.101,124.2216667,0.982928367,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
197,42.2972,123.713,124.2216667,0.99590517,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
198,42.4889,123.392,124.2216667,0.993321079,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
199,42.6805,123.66,124.2216667,0.995478513,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
200,42.8721,123.821,124.2216667,0.996774583,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
201,43.0479,123.196,124.2216667,0.991743255,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
202,43.2554,123.558,124.2216667,0.9946574,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
203,43.4629,122.719,124.2216667,0.987903345,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
204,43.6704,123.889,124.2216667,0.997321992,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
205,43.8779,123.984,124.2216667,0.998086754,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
206,44.0854,123.489,124.2216667,0.994101941,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
207,44.2929,123.129,124.2216667,0.991203896,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
208,44.4846,124.302,124.2216667,1.000646693,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
209,44.6762,123.429,124.2216667,0.993618934,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
210,44.8678,122.755,124.2216667,0.988193149,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
211,45.0595,124.238,124.2216667,1.000131485,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
212,45.2511,123.129,124.2216667,0.991203896,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
213,45.4427,123.085,124.2216667,0.990849691,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
214,45.6343,122.89,124.2216667,0.989279916,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
215,45.826,123.353,124.2216667,0.993007124,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
216,46.0176,123.127,124.2216667,0.991187796,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
217,46.1933,123.168,124.2216667,0.991517851,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
218,46.3691,123.476,124.2216667,0.99399729,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
219,46.5766,122.865,124.2216667,0.989078663,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
220,46.7841,123.306,124.2216667,0.992628769,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
221,46.9757,123.193,124.2216667,0.991719104,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
222,47.1674,123.352,124.2216667,0.992999074,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
223,47.359,124.214,124.2216667,0.999938282,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
224,47.5506,123.827,124.2216667,0.996822884,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
225,47.7422,124.366,124.2216667,1.001161901,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
226,47.9339,123.905,124.2216667,0.997450794,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
227,48.1255,123.756,124.2216667,0.996251325,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
228,48.3171,123.865,124.2216667,0.997128789,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
229,48.5088,123.369,124.2216667,0.993135926,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
230,48.7004,123.823,124.2216667,0.996790683,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
231,48.892,123.794,124.2216667,0.99655723,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
232,49.0836,123.537,124.2216667,0.994488347,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
233,49.2594,124.122,124.2216667,0.999197671,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
234,49.4351,124.52,124.2216667,1.002401621,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
235,49.6267,123.125,124.2216667,0.991171696,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
236,49.8343,123.825,124.2216667,0.996806784,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
237,50.0259,124.478,124.2216667,1.002063515,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
238,50.2334,123.923,124.2216667,0.997595696,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
239,50.4409,123.316,124.2216667,0.99270927,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
240,50.6484,124.112,124.2216667,0.99911717,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
241,50.8401,123.824,124.2216667,0.996798733,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
242,51.0317,122.804,124.2216667,0.988587606,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
243,51.2233,123.92,124.2216667,0.997571546,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
244,51.4149,123.588,124.2216667,0.994898904,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
245,51.6066,124.135,124.2216667,0.999302323,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
246,51.7982,124.412,124.2216667,1.001532207,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
247,51.9898,123.344,124.2216667,0.992934673,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
248,52.1815,122.238,124.2216667,0.984031235,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
249,52.3572,122.922,124.2216667,0.98953752,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
250,52.5329,123.601,124.2216667,0.995003556,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_4,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,4
1,0,0.043,127.3275556,0.000337712,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
2,0.2075,127.364,127.3275556,1.000286226,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
3,0.415,126.877,127.3275556,0.996461445,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
4,0.6067,127.273,127.3275556,0.999571534,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
5,0.7983,128.557,127.3275556,1.009655761,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
6,0.9899,126.739,127.3275556,0.995377626,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
7,1.1815,127.442,127.3275556,1.000898819,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
8,1.4049,126.919,127.3275556,0.996791303,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
9,1.5966,127.612,127.3275556,1.002233958,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
10,1.7882,127.165,127.3275556,0.998723328,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
11,6.0984,0.026,127.3275556,0.000204198,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
12,6.29,118.794,127.3275556,0.932979507,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
13,6.4817,119.876,127.3275556,0.941477275,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
14,6.6733,120.507,127.3275556,0.946432997,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
15,6.8649,120.358,127.3275556,0.945262787,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
16,7.0565,121.076,127.3275556,0.950901786,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
17,7.2323,120.451,127.3275556,0.945993186,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
18,7.408,120.823,127.3275556,0.948914785,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
19,7.6155,120.866,127.3275556,0.949252497,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
20,7.8072,121.595,127.3275556,0.954977887,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
21,7.9988,120.568,127.3275556,0.946912076,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
22,8.1904,121.698,127.3275556,0.955786825,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
23,8.382,121.53,127.3275556,0.954467393,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
24,8.5737,121.514,127.3275556,0.954341733,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
25,8.7653,121.555,127.3275556,0.954663737,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
26,8.9569,122.056,127.3275556,0.95859847,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
27,9.1486,120.885,127.3275556,0.949401718,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
28,9.3402,121.79,127.3275556,0.95650937,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
29,9.5318,122.034,127.3275556,0.958425688,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
30,9.7234,122.757,127.3275556,0.964103956,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_5,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,5
