# DNA modified electrode Data by Edmund Tse. 
# The third CV cycle for electrodes with well matched (wm) or mismatched (mm) duplex DNA,
# under aerobic or anaerobic conditions, and with or without PCN covalently attached.
E,Current,Construct,Aerobic,PCN
-0.07,1.37E-08,wm,FALSE,TRUE
-0.071,1.37E-08,wm,FALSE,TRUE
-0.072,1.38E-08,wm,FALSE,TRUE
-0.073,1.39E-08,wm,FALSE,TRUE
-0.074,1.40E-08,wm,FALSE,TRUE
-0.075,1.40E-08,wm,FALSE,TRUE
-0.076,1.40E-08,wm,FALSE,TRUE
-0.077,1.41E-08,wm,FALSE,TRUE
-0.078,1.41E-08,wm,FALSE,TRUE
-0.079,1.42E-08,wm,FALSE,TRUE
-0.08,1.43E-08,wm,FALSE,TRUE
-0.081,1.43E-08,wm,FALSE,TRUE
-0.082,1.43E-08,wm,FALSE,TRUE
-0.083,1.43E-08,wm,FALSE,TRUE
-0.084,1.43E-08,wm,FALSE,TRUE
-0.085,1.43E-08,wm,FALSE,TRUE
-0.086,1.44E-08,wm,FALSE,TRUE
-0.087,1.44E-08,wm,FALSE,TRUE
-0.088,1.45E-08,wm,FALSE,TRUE
-0.089,1.45E-08,wm,FALSE,TRUE
-0.09,1.46E-08,wm,FALSE,TRUE
-0.091,1.46E-08,wm,FALSE,TRUE
-0.092,1.46E-08,wm,FALSE,TRUE
-0.093,1.46E-08,wm,FALSE,TRUE
-0.094,1.46E-08,wm,FALSE,TRUE
-0.095,1.47E-08,wm,FALSE,TRUE
-0.096,1.47E-08,wm,FALSE,TRUE
-0.097,1.47E-08,wm,FALSE,TRUE
-0.098,1.47E-08,wm,FALSE,TRUE
-0.099,1.47E-08,wm,FALSE,TRUE
-0.1,1.48E-08,wm,FALSE,TRUE
-0.101,1.48E-08,wm,FALSE,TRUE
-0.102,1.48E-08,wm,FALSE,TRUE
-0.103,1.48E-08,wm,FALSE,TRUE
-0.104,1.48E-08,wm,FALSE,TRUE
-0.105,1.49E-08,wm,FALSE,TRUE
-0.106,1.49E-08,wm,FALSE,TRUE
-0.107,1.49E-08,wm,FALSE,TRUE
-0.108,1.49E-08,wm,FALSE,TRUE
-0.109,1.49E-08,wm,FALSE,TRUE
-0.11,1.50E-08,wm,FALSE,TRUE
-0.111,1.50E-08,wm,FALSE,TRUE
-0.112,1.50E-08,wm,FALSE,TRUE
-0.113,1.51E-08,wm,FALSE,TRUE
-0.114,1.51E-08,wm,FALSE,TRUE
-0.115,1.51E-08,wm,FALSE,TRUE
-0.116,1.51E-08,wm,FALSE,TRUE
-0.117,1.51E-08,wm,FALSE,TRUE
-0.118,1.50E-08,wm,FALSE,TRUE
-0.119,1.50E-08,wm,FALSE,TRUE
-0.12,1.51E-08,wm,FALSE,TRUE
-0.121,1.52E-08,wm,FALSE,TRUE
-0.122,1.52E-08,wm,FALSE,TRUE
-0.123,1.53E-08,wm,FALSE,TRUE
-0.124,1.52E-08,wm,FALSE,TRUE
-0.125,1.52E-08,wm,FALSE,TRUE
-0.126,1.52E-08,wm,FALSE,TRUE
-0.127,1.52E-08,wm,FALSE,TRUE
-0.128,1.53E-08,wm,FALSE,TRUE
-0.129,1.53E-08,wm,FALSE,TRUE
-0.13,1.54E-08,wm,FALSE,TRUE
-0.131,1.54E-08,wm,FALSE,TRUE
-0.132,1.54E-08,wm,FALSE,TRUE
-0.133,1.54E-08,wm,FALSE,TRUE
-0.134,1.54E-08,wm,FALSE,TRUE
-0.135,1.54E-08,wm,FALSE,TRUE
-0.136,1.53E-08,wm,FALSE,TRUE
-0.137,1.53E-08,wm,FALSE,TRUE
-0.138,1.53E-08,wm,FALSE,TRUE
-0.139,1.53E-08,wm,FALSE,TRUE
-0.14,1.54E-08,wm,FALSE,TRUE
-0.141,1.54E-08,wm,FALSE,TRUE
-0.142,1.54E-08,wm,FALSE,TRUE
-0.143,1.55E-08,wm,FALSE,TRUE
-0.144,1.55E-08,wm,FALSE,TRUE
-0.145,1.55E-08,wm,FALSE,TRUE
-0.146,1.55E-08,wm,FALSE,TRUE
-0.147,1.55E-08,wm,FALSE,TRUE
-0.148,1.55E-08,wm,FALSE,TRUE
-0.149,1.55E-08,wm,FALSE,TRUE
-0.15,1.56E-08,wm,FALSE,TRUE
-0.151,1.56E-08,wm,FALSE,TRUE
-0.152,1.57E-08,wm,FALSE,TRUE
-0.153,1.57E-08,wm,FALSE,TRUE
-0.154,1.57E-08,wm,FALSE,TRUE
-0.155,1.57E-08,wm,FALSE,TRUE
-0.156,1.57E-08,wm,FALSE,TRUE
-0.157,1.57E-08,wm,FALSE,TRUE
-0.158,1.57E-08,wm,FALSE,TRUE
-0.159,1.56E-08,wm,FALSE,TRUE
-0.16,1.56E-08,wm,FALSE,TRUE
-0.161,1.57E-08,wm,FALSE,TRUE
-0.162,1.57E-08,wm,FALSE,TRUE
-0.163,1.58E-08,wm,FALSE,TRUE
-0.164,1.59E-08,wm,FALSE,TRUE
-0.165,1.59E-08,wm,FALSE,TRUE
-0.166,1.59E-08,wm,FALSE,TRUE
-0.167,1.58E-08,wm,FALSE,TRUE
-0.168,1.58E-08,wm,FALSE,TRUE
-0.169,1.58E-08,wm,FALSE,TRUE
-0.17,1.59E-08,wm,FALSE,TRUE
-0.171,1.59E-08,wm,FALSE,TRUE
-0.172,1.59E-08,wm,FALSE,TRUE
-0.173,1.59E-08,wm,FALSE,TRUE
-0.174,1.59E-08,wm,FALSE,TRUE
-0.175,1.59E-08,wm,FALSE,TRUE
-0.176,1.59E-08,wm,FALSE,TRUE
-0.177,1.59E-08,wm,FALSE,TRUE
-0.178,1.60E-08,wm,FALSE,TRUE
-0.179,1.60E-08,wm,FALSE,TRUE
-0.18,1.61E-08,wm,FALSE,TRUE
-0.181,1.61E-08,wm,FALSE,TRUE
-0.182,1.61E-08,wm,FALSE,TRUE
-0.183,1.61E-08,wm,FALSE,TRUE
-0.184,1.61E-08,wm,FALSE,TRUE
-0.185,1.61E-08,wm,FALSE,TRUE
-0.186,1.61E-08,wm,FALSE,TRUE
-0.187,1.61E-08,wm,FALSE,TRUE
-0.188,1.61E-08,wm,FALSE,TRUE
-0.189,1.61E-08,wm,FALSE,TRUE
-0.19,1.62E-08,wm,FALSE,TRUE
-0.191,1.62E-08,wm,FALSE,TRUE
-0.192,1.62E-08,wm,FALSE,TRUE
-0.193,1.61E-08,wm,FALSE,TRUE
-0.194,1.61E-08,wm,FALSE,TRUE
-0.195,1.62E-08,wm,FALSE,TRUE
-0.196,1.63E-08,wm,FALSE,TRUE
-0.197,1.63E-08,wm,FALSE,TRUE
-0.198,1.63E-08,wm,FALSE,TRUE
-0.199,1.64E-08,wm,FALSE,TRUE
-0.2,1.63E-08,wm,FALSE,TRUE
-0.201,1.63E-08,wm,FALSE,TRUE
-0.202,1.64E-08,wm,FALSE,TRUE
-0.203,1.65E-08,wm,FALSE,TRUE
-0.204,1.67E-08,wm,FALSE,TRUE
-0.205,1.69E-08,wm,FALSE,TRUE
-0.206,1.68E-08,wm,FALSE,TRUE
-0.207,1.67E-08,wm,FALSE,TRUE
-0.208,1.65E-08,wm,FALSE,TRUE
-0.209,1.64E-08,wm,FALSE,TRUE
-0.21,1.64E-08,wm,FALSE,TRUE
-0.211,1.65E-08,wm,FALSE,TRUE
-0.212,1.65E-08,wm,FALSE,TRUE
-0.213,1.66E-08,wm,FALSE,TRUE
-0.214,1.66E-08,wm,FALSE,TRUE
-0.215,1.67E-08,wm,FALSE,TRUE
-0.216,1.66E-08,wm,FALSE,TRUE
-0.217,1.66E-08,wm,FALSE,TRUE
-0.218,1.66E-08,wm,FALSE,TRUE
-0.219,1.66E-08,wm,FALSE,TRUE
-0.22,1.67E-08,wm,FALSE,TRUE
-0.221,1.68E-08,wm,FALSE,TRUE
-0.222,1.68E-08,wm,FALSE,TRUE
-0.223,1.69E-08,wm,FALSE,TRUE
-0.224,1.68E-08,wm,FALSE,TRUE
-0.225,1.69E-08,wm,FALSE,TRUE
-0.226,1.69E-08,wm,FALSE,TRUE
-0.227,1.69E-08,wm,FALSE,TRUE
-0.228,1.69E-08,wm,FALSE,TRUE
-0.229,1.69E-08,wm,FALSE,TRUE
-0.23,1.70E-08,wm,FALSE,TRUE
-0.231,1.70E-08,wm,FALSE,TRUE
-0.232,1.70E-08,wm,FALSE,TRUE
-0.233,1.70E-08,wm,FALSE,TRUE
-0.234,1.70E-08,wm,FALSE,TRUE
-0.235,1.71E-08,wm,FALSE,TRUE
-0.236,1.72E-08,wm,FALSE,TRUE
-0.237,1.73E-08,wm,FALSE,TRUE
-0.238,1.73E-08,wm,FALSE,TRUE
-0.239,1.73E-08,wm,FALSE,TRUE
-0.24,1.73E-08,wm,FALSE,TRUE
-0.241,1.74E-08,wm,FALSE,TRUE
-0.242,1.74E-08,wm,FALSE,TRUE
-0.243,1.74E-08,wm,FALSE,TRUE
-0.244,1.75E-08,wm,FALSE,TRUE
-0.245,1.75E-08,wm,FALSE,TRUE
-0.246,1.75E-08,wm,FALSE,TRUE
-0.247,1.75E-08,wm,FALSE,TRUE
-0.248,1.75E-08,wm,FALSE,TRUE
-0.249,1.76E-08,wm,FALSE,TRUE
-0.25,1.77E-08,wm,FALSE,TRUE
-0.251,1.77E-08,wm,FALSE,TRUE
-0.252,1.78E-08,wm,FALSE,TRUE
-0.253,1.79E-08,wm,FALSE,TRUE
-0.254,1.79E-08,wm,FALSE,TRUE
-0.255,1.80E-08,wm,FALSE,TRUE
-0.256,1.81E-08,wm,FALSE,TRUE
-0.257,1.81E-08,wm,FALSE,TRUE
-0.258,1.81E-08,wm,FALSE,TRUE
-0.259,1.81E-08,wm,FALSE,TRUE
-0.26,1.82E-08,wm,FALSE,TRUE
-0.261,1.82E-08,wm,FALSE,TRUE
-0.262,1.83E-08,wm,FALSE,TRUE
-0.263,1.84E-08,wm,FALSE,TRUE
-0.264,1.84E-08,wm,FALSE,TRUE
-0.265,1.85E-08,wm,FALSE,TRUE
-0.266,1.85E-08,wm,FALSE,TRUE
-0.267,1.85E-08,wm,FALSE,TRUE
-0.268,1.86E-08,wm,FALSE,TRUE
-0.269,1.87E-08,wm,FALSE,TRUE
-0.27,1.88E-08,wm,FALSE,TRUE
-0.271,1.89E-08,wm,FALSE,TRUE
-0.272,1.89E-08,wm,FALSE,TRUE
-0.273,1.90E-08,wm,FALSE,TRUE
-0.274,1.91E-08,wm,FALSE,TRUE
-0.275,1.91E-08,wm,FALSE,TRUE
-0.276,1.92E-08,wm,FALSE,TRUE
-0.277,1.93E-08,wm,FALSE,TRUE
-0.278,1.94E-08,wm,FALSE,TRUE
-0.279,1.95E-08,wm,FALSE,TRUE
-0.28,1.96E-08,wm,FALSE,TRUE
-0.281,1.96E-08,wm,FALSE,TRUE
-0.282,1.97E-08,wm,FALSE,TRUE
-0.283,1.98E-08,wm,FALSE,TRUE
-0.284,2.00E-08,wm,FALSE,TRUE
-0.285,2.01E-08,wm,FALSE,TRUE
-0.286,2.02E-08,wm,FALSE,TRUE
-0.287,2.02E-08,wm,FALSE,TRUE
-0.288,2.03E-08,wm,FALSE,TRUE
-0.289,2.04E-08,wm,FALSE,TRUE
-0.29,2.05E-08,wm,FALSE,TRUE
-0.291,2.06E-08,wm,FALSE,TRUE
-0.292,2.07E-08,wm,FALSE,TRUE
-0.293,2.08E-08,wm,FALSE,TRUE
-0.294,2.09E-08,wm,FALSE,TRUE
-0.295,2.11E-08,wm,FALSE,TRUE
-0.296,2.12E-08,wm,FALSE,TRUE
-0.297,2.14E-08,wm,FALSE,TRUE
-0.298,2.15E-08,wm,FALSE,TRUE
-0.299,2.17E-08,wm,FALSE,TRUE
-0.3,2.18E-08,wm,FALSE,TRUE
-0.301,2.19E-08,wm,FALSE,TRUE
-0.302,2.20E-08,wm,FALSE,TRUE
-0.303,2.22E-08,wm,FALSE,TRUE
-0.304,2.23E-08,wm,FALSE,TRUE
-0.305,2.26E-08,wm,FALSE,TRUE
-0.306,2.27E-08,wm,FALSE,TRUE
-0.307,2.28E-08,wm,FALSE,TRUE
-0.308,2.29E-08,wm,FALSE,TRUE
-0.309,2.31E-08,wm,FALSE,TRUE
-0.31,2.33E-08,wm,FALSE,TRUE
-0.311,2.34E-08,wm,FALSE,TRUE
-0.312,2.36E-08,wm,FALSE,TRUE
-0.313,2.38E-08,wm,FALSE,TRUE
-0.314,2.39E-08,wm,FALSE,TRUE
-0.315,2.41E-08,wm,FALSE,TRUE
-0.316,2.43E-08,wm,FALSE,TRUE
-0.317,2.45E-08,wm,FALSE,TRUE
-0.318,2.48E-08,wm,FALSE,TRUE
-0.319,2.50E-08,wm,FALSE,TRUE
-0.32,2.53E-08,wm,FALSE,TRUE
-0.321,2.55E-08,wm,FALSE,TRUE
-0.322,2.57E-08,wm,FALSE,TRUE
-0.323,2.60E-08,wm,FALSE,TRUE
-0.324,2.62E-08,wm,FALSE,TRUE
-0.325,2.65E-08,wm,FALSE,TRUE
-0.326,2.67E-08,wm,FALSE,TRUE
-0.327,2.68E-08,wm,FALSE,TRUE
-0.328,2.70E-08,wm,FALSE,TRUE
-0.329,2.73E-08,wm,FALSE,TRUE
-0.33,2.76E-08,wm,FALSE,TRUE
-0.331,2.79E-08,wm,FALSE,TRUE
-0.332,2.83E-08,wm,FALSE,TRUE
-0.333,2.87E-08,wm,FALSE,TRUE
-0.334,2.91E-08,wm,FALSE,TRUE
-0.335,2.94E-08,wm,FALSE,TRUE
-0.336,2.97E-08,wm,FALSE,TRUE
-0.337,2.99E-08,wm,FALSE,TRUE
-0.338,3.02E-08,wm,FALSE,TRUE
-0.339,3.05E-08,wm,FALSE,TRUE
-0.34,3.10E-08,wm,FALSE,TRUE
-0.341,3.14E-08,wm,FALSE,TRUE
-0.342,3.18E-08,wm,FALSE,TRUE
-0.343,3.22E-08,wm,FALSE,TRUE
-0.344,3.25E-08,wm,FALSE,TRUE
-0.345,3.29E-08,wm,FALSE,TRUE
-0.346,3.32E-08,wm,FALSE,TRUE
-0.347,3.36E-08,wm,FALSE,TRUE
-0.348,3.41E-08,wm,FALSE,TRUE
-0.349,3.46E-08,wm,FALSE,TRUE
-0.35,3.51E-08,wm,FALSE,TRUE
-0.351,3.55E-08,wm,FALSE,TRUE
-0.352,3.60E-08,wm,FALSE,TRUE
-0.353,3.64E-08,wm,FALSE,TRUE
-0.354,3.68E-08,wm,FALSE,TRUE
-0.355,3.73E-08,wm,FALSE,TRUE
-0.356,3.78E-08,wm,FALSE,TRUE
-0.357,3.83E-08,wm,FALSE,TRUE
-0.358,3.87E-08,wm,FALSE,TRUE
-0.359,3.92E-08,wm,FALSE,TRUE
-0.36,3.96E-08,wm,FALSE,TRUE
-0.361,4.01E-08,wm,FALSE,TRUE
-0.362,4.05E-08,wm,FALSE,TRUE
-0.363,4.10E-08,wm,FALSE,TRUE
-0.364,4.14E-08,wm,FALSE,TRUE
-0.365,4.19E-08,wm,FALSE,TRUE
-0.366,4.24E-08,wm,FALSE,TRUE
-0.367,4.28E-08,wm,FALSE,TRUE
-0.368,4.32E-08,wm,FALSE,TRUE
-0.369,4.36E-08,wm,FALSE,TRUE
-0.37,4.41E-08,wm,FALSE,TRUE
-0.371,4.44E-08,wm,FALSE,TRUE
-0.372,4.48E-08,wm,FALSE,TRUE
-0.373,4.53E-08,wm,FALSE,TRUE
-0.374,4.57E-08,wm,FALSE,TRUE
-0.375,4.61E-08,wm,FALSE,TRUE
-0.376,4.64E-08,wm,FALSE,TRUE
-0.377,4.67E-08,wm,FALSE,TRUE
-0.378,4.70E-08,wm,FALSE,TRUE
-0.379,4.72E-08,wm,FALSE,TRUE
-0.38,4.75E-08,wm,FALSE,TRUE
-0.381,4.77E-08,wm,FALSE,TRUE
-0.382,4.80E-08,wm,FALSE,TRUE
-0.383,4.82E-08,wm,FALSE,TRUE
-0.384,4.84E-08,wm,FALSE,TRUE
-0.385,4.87E-08,wm,FALSE,TRUE
-0.386,4.89E-08,wm,FALSE,TRUE
-0.387,4.91E-08,wm,FALSE,TRUE
-0.388,4.92E-08,wm,FALSE,TRUE
-0.389,4.93E-08,wm,FALSE,TRUE
-0.39,4.94E-08,wm,FALSE,TRUE
-0.391,4.95E-08,wm,FALSE,TRUE
-0.392,4.96E-08,wm,FALSE,TRUE
-0.393,4.97E-08,wm,FALSE,TRUE
-0.394,4.98E-08,wm,FALSE,TRUE
-0.395,4.99E-08,wm,FALSE,TRUE
-0.396,4.99E-08,wm,FALSE,TRUE
-0.397,5.00E-08,wm,FALSE,TRUE
-0.398,5.01E-08,wm,FALSE,TRUE
-0.399,5.02E-08,wm,FALSE,TRUE
-0.4,5.02E-08,wm,FALSE,TRUE
-0.401,5.02E-08,wm,FALSE,TRUE
-0.402,5.02E-08,wm,FALSE,TRUE
-0.403,5.03E-08,wm,FALSE,TRUE
-0.404,5.04E-08,wm,FALSE,TRUE
-0.405,5.05E-08,wm,FALSE,TRUE
-0.406,5.05E-08,wm,FALSE,TRUE
-0.407,5.06E-08,wm,FALSE,TRUE
-0.408,5.06E-08,wm,FALSE,TRUE
-0.409,5.06E-08,wm,FALSE,TRUE
-0.41,5.07E-08,wm,FALSE,TRUE
-0.411,5.08E-08,wm,FALSE,TRUE
-0.412,5.10E-08,wm,FALSE,TRUE
-0.413,5.11E-08,wm,FALSE,TRUE
-0.414,5.13E-08,wm,FALSE,TRUE
-0.415,5.15E-08,wm,FALSE,TRUE
-0.416,5.16E-08,wm,FALSE,TRUE
-0.417,5.18E-08,wm,FALSE,TRUE
-0.418,5.20E-08,wm,FALSE,TRUE
-0.419,5.21E-08,wm,FALSE,TRUE
-0.42,5.23E-08,wm,FALSE,TRUE
-0.421,5.26E-08,wm,FALSE,TRUE
-0.422,5.28E-08,wm,FALSE,TRUE
-0.423,5.30E-08,wm,FALSE,TRUE
-0.424,5.32E-08,wm,FALSE,TRUE
-0.425,5.34E-08,wm,FALSE,TRUE
-0.426,5.37E-08,wm,FALSE,TRUE
-0.427,5.40E-08,wm,FALSE,TRUE
-0.428,5.44E-08,wm,FALSE,TRUE
-0.429,5.47E-08,wm,FALSE,TRUE
-0.43,5.51E-08,wm,FALSE,TRUE
-0.431,5.55E-08,wm,FALSE,TRUE
-0.432,5.58E-08,wm,FALSE,TRUE
-0.433,5.61E-08,wm,FALSE,TRUE
-0.434,5.65E-08,wm,FALSE,TRUE
-0.435,5.68E-08,wm,FALSE,TRUE
-0.436,5.72E-08,wm,FALSE,TRUE
-0.437,5.76E-08,wm,FALSE,TRUE
-0.438,5.81E-08,wm,FALSE,TRUE
-0.439,5.85E-08,wm,FALSE,TRUE
-0.44,5.90E-08,wm,FALSE,TRUE
-0.441,5.94E-08,wm,FALSE,TRUE
-0.442,5.99E-08,wm,FALSE,TRUE
-0.443,6.04E-08,wm,FALSE,TRUE
-0.444,6.10E-08,wm,FALSE,TRUE
-0.445,6.15E-08,wm,FALSE,TRUE
-0.446,6.21E-08,wm,FALSE,TRUE
-0.447,6.25E-08,wm,FALSE,TRUE
-0.448,6.29E-08,wm,FALSE,TRUE
-0.449,6.32E-08,wm,FALSE,TRUE
-0.45,5.00E-08,wm,FALSE,TRUE
-0.449,4.19E-08,wm,FALSE,TRUE
-0.448,3.57E-08,wm,FALSE,TRUE
-0.447,3.14E-08,wm,FALSE,TRUE
-0.446,2.97E-08,wm,FALSE,TRUE
-0.445,2.92E-08,wm,FALSE,TRUE
-0.444,2.89E-08,wm,FALSE,TRUE
-0.443,2.81E-08,wm,FALSE,TRUE
-0.442,2.74E-08,wm,FALSE,TRUE
-0.441,2.66E-08,wm,FALSE,TRUE
-0.44,2.59E-08,wm,FALSE,TRUE
-0.439,2.52E-08,wm,FALSE,TRUE
-0.438,2.46E-08,wm,FALSE,TRUE
-0.437,2.40E-08,wm,FALSE,TRUE
-0.436,2.34E-08,wm,FALSE,TRUE
-0.435,2.28E-08,wm,FALSE,TRUE
-0.434,2.22E-08,wm,FALSE,TRUE
-0.433,2.15E-08,wm,FALSE,TRUE
-0.432,2.09E-08,wm,FALSE,TRUE
-0.431,2.03E-08,wm,FALSE,TRUE
-0.43,1.97E-08,wm,FALSE,TRUE
-0.429,1.91E-08,wm,FALSE,TRUE
-0.428,1.86E-08,wm,FALSE,TRUE
-0.427,1.81E-08,wm,FALSE,TRUE
-0.426,1.76E-08,wm,FALSE,TRUE
-0.425,1.72E-08,wm,FALSE,TRUE
-0.424,1.68E-08,wm,FALSE,TRUE
-0.423,1.63E-08,wm,FALSE,TRUE
-0.422,1.59E-08,wm,FALSE,TRUE
-0.421,1.53E-08,wm,FALSE,TRUE
-0.42,1.49E-08,wm,FALSE,TRUE
-0.419,1.44E-08,wm,FALSE,TRUE
-0.418,1.40E-08,wm,FALSE,TRUE
-0.417,1.35E-08,wm,FALSE,TRUE
-0.416,1.31E-08,wm,FALSE,TRUE
-0.415,1.26E-08,wm,FALSE,TRUE
-0.414,1.22E-08,wm,FALSE,TRUE
-0.413,1.17E-08,wm,FALSE,TRUE
-0.412,1.14E-08,wm,FALSE,TRUE
-0.411,1.10E-08,wm,FALSE,TRUE
-0.41,1.07E-08,wm,FALSE,TRUE
-0.409,1.03E-08,wm,FALSE,TRUE
-0.408,9.83E-09,wm,FALSE,TRUE
-0.407,9.41E-09,wm,FALSE,TRUE
-0.406,8.99E-09,wm,FALSE,TRUE
-0.405,8.62E-09,wm,FALSE,TRUE
-0.404,8.25E-09,wm,FALSE,TRUE
-0.403,7.91E-09,wm,FALSE,TRUE
-0.402,7.60E-09,wm,FALSE,TRUE
-0.401,7.28E-09,wm,FALSE,TRUE
-0.4,6.96E-09,wm,FALSE,TRUE
-0.399,6.57E-09,wm,FALSE,TRUE
-0.398,6.18E-09,wm,FALSE,TRUE
-0.397,5.81E-09,wm,FALSE,TRUE
-0.396,5.47E-09,wm,FALSE,TRUE
-0.395,5.17E-09,wm,FALSE,TRUE
-0.394,4.85E-09,wm,FALSE,TRUE
-0.393,4.53E-09,wm,FALSE,TRUE
-0.392,4.20E-09,wm,FALSE,TRUE
-0.391,3.87E-09,wm,FALSE,TRUE
-0.39,3.60E-09,wm,FALSE,TRUE
-0.389,3.30E-09,wm,FALSE,TRUE
-0.388,3.01E-09,wm,FALSE,TRUE
-0.387,2.73E-09,wm,FALSE,TRUE
-0.386,2.41E-09,wm,FALSE,TRUE
-0.385,2.11E-09,wm,FALSE,TRUE
-0.384,1.76E-09,wm,FALSE,TRUE
-0.383,1.45E-09,wm,FALSE,TRUE
-0.382,1.17E-09,wm,FALSE,TRUE
-0.381,9.40E-10,wm,FALSE,TRUE
-0.38,7.60E-10,wm,FALSE,TRUE
-0.379,5.20E-10,wm,FALSE,TRUE
-0.378,2.59E-10,wm,FALSE,TRUE
-0.377,-1.57E-11,wm,FALSE,TRUE
-0.376,-3.14E-10,wm,FALSE,TRUE
-0.375,-5.80E-10,wm,FALSE,TRUE
-0.374,-8.62E-10,wm,FALSE,TRUE
-0.373,-1.17E-09,wm,FALSE,TRUE
-0.372,-1.43E-09,wm,FALSE,TRUE
-0.371,-1.63E-09,wm,FALSE,TRUE
-0.37,-1.78E-09,wm,FALSE,TRUE
-0.369,-1.98E-09,wm,FALSE,TRUE
-0.368,-2.23E-09,wm,FALSE,TRUE
-0.367,-2.57E-09,wm,FALSE,TRUE
-0.366,-2.88E-09,wm,FALSE,TRUE
-0.365,-3.07E-09,wm,FALSE,TRUE
-0.364,-3.22E-09,wm,FALSE,TRUE
-0.363,-3.38E-09,wm,FALSE,TRUE
-0.362,-3.60E-09,wm,FALSE,TRUE
-0.361,-3.91E-09,wm,FALSE,TRUE
-0.36,-4.21E-09,wm,FALSE,TRUE
-0.359,-4.47E-09,wm,FALSE,TRUE
-0.358,-4.62E-09,wm,FALSE,TRUE
-0.357,-4.77E-09,wm,FALSE,TRUE
-0.356,-4.95E-09,wm,FALSE,TRUE
-0.355,-5.12E-09,wm,FALSE,TRUE
-0.354,-5.38E-09,wm,FALSE,TRUE
-0.353,-5.64E-09,wm,FALSE,TRUE
-0.352,-5.83E-09,wm,FALSE,TRUE
-0.351,-6.05E-09,wm,FALSE,TRUE
-0.35,-6.21E-09,wm,FALSE,TRUE
-0.349,-6.38E-09,wm,FALSE,TRUE
-0.348,-6.55E-09,wm,FALSE,TRUE
-0.347,-6.75E-09,wm,FALSE,TRUE
-0.346,-6.96E-09,wm,FALSE,TRUE
-0.345,-7.19E-09,wm,FALSE,TRUE
-0.344,-7.42E-09,wm,FALSE,TRUE
-0.343,-7.60E-09,wm,FALSE,TRUE
-0.342,-7.72E-09,wm,FALSE,TRUE
-0.341,-7.88E-09,wm,FALSE,TRUE
-0.34,-8.03E-09,wm,FALSE,TRUE
-0.339,-8.25E-09,wm,FALSE,TRUE
-0.338,-8.46E-09,wm,FALSE,TRUE
-0.337,-8.65E-09,wm,FALSE,TRUE
-0.336,-8.83E-09,wm,FALSE,TRUE
-0.335,-9.00E-09,wm,FALSE,TRUE
-0.334,-9.22E-09,wm,FALSE,TRUE
-0.333,-9.44E-09,wm,FALSE,TRUE
-0.332,-9.65E-09,wm,FALSE,TRUE
-0.331,-9.85E-09,wm,FALSE,TRUE
-0.33,-1.00E-08,wm,FALSE,TRUE
-0.329,-1.02E-08,wm,FALSE,TRUE
-0.328,-1.04E-08,wm,FALSE,TRUE
-0.327,-1.05E-08,wm,FALSE,TRUE
-0.326,-1.07E-08,wm,FALSE,TRUE
-0.325,-1.09E-08,wm,FALSE,TRUE
-0.324,-1.11E-08,wm,FALSE,TRUE
-0.323,-1.12E-08,wm,FALSE,TRUE
-0.322,-1.14E-08,wm,FALSE,TRUE
-0.321,-1.16E-08,wm,FALSE,TRUE
-0.32,-1.17E-08,wm,FALSE,TRUE
-0.319,-1.19E-08,wm,FALSE,TRUE
-0.318,-1.21E-08,wm,FALSE,TRUE
-0.317,-1.23E-08,wm,FALSE,TRUE
-0.316,-1.25E-08,wm,FALSE,TRUE
-0.315,-1.27E-08,wm,FALSE,TRUE
-0.314,-1.29E-08,wm,FALSE,TRUE
-0.313,-1.30E-08,wm,FALSE,TRUE
-0.312,-1.33E-08,wm,FALSE,TRUE
-0.311,-1.35E-08,wm,FALSE,TRUE
-0.31,-1.37E-08,wm,FALSE,TRUE
-0.309,-1.40E-08,wm,FALSE,TRUE
-0.308,-1.41E-08,wm,FALSE,TRUE
-0.307,-1.42E-08,wm,FALSE,TRUE
-0.306,-1.44E-08,wm,FALSE,TRUE
-0.305,-1.46E-08,wm,FALSE,TRUE
-0.304,-1.49E-08,wm,FALSE,TRUE
-0.303,-1.52E-08,wm,FALSE,TRUE
-0.302,-1.54E-08,wm,FALSE,TRUE
-0.301,-1.56E-08,wm,FALSE,TRUE
-0.3,-1.58E-08,wm,FALSE,TRUE
-0.299,-1.61E-08,wm,FALSE,TRUE
-0.298,-1.63E-08,wm,FALSE,TRUE
-0.297,-1.65E-08,wm,FALSE,TRUE
-0.296,-1.68E-08,wm,FALSE,TRUE
-0.295,-1.70E-08,wm,FALSE,TRUE
-0.294,-1.73E-08,wm,FALSE,TRUE
-0.293,-1.76E-08,wm,FALSE,TRUE
-0.292,-1.79E-08,wm,FALSE,TRUE
-0.291,-1.81E-08,wm,FALSE,TRUE
-0.29,-1.83E-08,wm,FALSE,TRUE
-0.289,-1.86E-08,wm,FALSE,TRUE
-0.288,-1.89E-08,wm,FALSE,TRUE
-0.287,-1.93E-08,wm,FALSE,TRUE
-0.286,-1.96E-08,wm,FALSE,TRUE
-0.285,-1.98E-08,wm,FALSE,TRUE
-0.284,-2.01E-08,wm,FALSE,TRUE
-0.283,-2.04E-08,wm,FALSE,TRUE
-0.282,-2.08E-08,wm,FALSE,TRUE
-0.281,-2.11E-08,wm,FALSE,TRUE
-0.28,-2.14E-08,wm,FALSE,TRUE
