reactor,echem_swv,rep,minutes_swv,E_swv,electrode_swv,current_swv,min_time_swv,norm_time_swv,max_current_swv,echem_gc,minutes_gc,E_gc,electrode_gc,current_gc,min_time_gc,norm_time_gc,max_current_gc
tran1,swv,66,1500.6333333333334,-0.267,i1,4.9109603e-6,1334.5833333333333,166.05000000000018,4.9109603e-6,gc,1500.45,-0.399,i2,-4.5072102e-8,1336.9,163.54999999999995,4.5072102e-8
tran1,swv,67,1503.1333333333334,-0.272,i1,4.8861421e-6,1334.5833333333333,168.55000000000018,4.8861421e-6,gc,1502.95,-0.399,i1,5.6327362e-8,1336.9,166.04999999999995,5.6327362e-8
tran1,swv,67,1503.1333333333334,-0.272,i1,4.8861421e-6,1334.5833333333333,168.55000000000018,4.8861421e-6,gc,1502.95,-0.399,i2,-4.4208583e-8,1336.9,166.04999999999995,4.4208583e-8
tran1,swv,68,1505.6333333333334,-0.264,i1,4.8743514e-6,1334.5833333333333,171.05000000000018,4.8743514e-6,gc,1505.45,-0.399,i1,5.5617221e-8,1336.9,168.54999999999995,5.5617221e-8
tran1,swv,68,1505.6333333333334,-0.264,i1,4.8743514e-6,1334.5833333333333,171.05000000000018,4.8743514e-6,gc,1505.45,-0.399,i2,-4.2386489e-8,1336.9,168.54999999999995,4.2386489e-8
tran1,swv,6,1349.5833333333333,-0.264,i1,6.9956454e-6,1334.5833333333333,15,6.9956454e-6,gc,1349.4,-0.399,i1,3.1049504e-7,1336.9,12.5,3.1049504e-7
tran1,swv,6,1349.5833333333333,-0.264,i1,6.9956454e-6,1334.5833333333333,15,6.9956454e-6,gc,1349.4,-0.399,i2,-2.6708761e-7,1336.9,12.5,2.6708761e-7
tran1,swv,69,1508.1333333333334,-0.271,i1,4.8618181e-6,1334.5833333333333,173.55000000000018,4.8618181e-6,gc,1507.95,-0.399,i1,5.4550007e-8,1336.9,171.04999999999995,5.4550007e-8
tran1,swv,69,1508.1333333333334,-0.271,i1,4.8618181e-6,1334.5833333333333,173.55000000000018,4.8618181e-6,gc,1507.95,-0.399,i2,-4.0935049e-8,1336.9,171.04999999999995,4.0935049e-8
tran1,swv,70,1510.6333333333334,-0.271,i1,4.845987e-6,1334.5833333333333,176.05000000000018,4.845987e-6,gc,1510.4666666666667,-0.399,i1,5.2316526e-8,1336.9,173.5666666666666,5.2316526e-8
tran1,swv,70,1510.6333333333334,-0.271,i1,4.845987e-6,1334.5833333333333,176.05000000000018,4.845987e-6,gc,1510.4666666666667,-0.399,i2,-3.9791949e-8,1336.9,173.5666666666666,3.9791949e-8
tran1,swv,71,1513.1333333333334,-0.264,i1,4.8288366e-6,1334.5833333333333,178.55000000000018,4.8288366e-6,gc,1512.9666666666667,-0.399,i1,5.0904227e-8,1336.9,176.0666666666666,5.0904227e-8
tran1,swv,71,1513.1333333333334,-0.264,i1,4.8288366e-6,1334.5833333333333,178.55000000000018,4.8288366e-6,gc,1512.9666666666667,-0.398,i2,-3.8842963e-8,1336.9,176.0666666666666,3.8842963e-8
tran1,swv,72,1515.6333333333334,-0.265,i1,4.8247139e-6,1334.5833333333333,181.05000000000018,4.8247139e-6,gc,1515.4666666666667,-0.399,i1,5.0195681e-8,1336.9,178.5666666666666,5.0195681e-8
tran1,swv,72,1515.6333333333334,-0.265,i1,4.8247139e-6,1334.5833333333333,181.05000000000018,4.8247139e-6,gc,1515.4666666666667,-0.398,i2,-3.7510542e-8,1336.9,178.5666666666666,3.7510542e-8
tran1,swv,73,1518.1333333333334,-0.27,i1,4.7667481e-6,1334.5833333333333,183.55000000000018,4.7667481e-6,gc,1517.9666666666667,-0.399,i1,4.9090126e-8,1336.9,181.0666666666666,4.9090126e-8
tran1,swv,73,1518.1333333333334,-0.27,i1,4.7667481e-6,1334.5833333333333,183.55000000000018,4.7667481e-6,gc,1517.9666666666667,-0.399,i2,-3.5999189e-8,1336.9,181.0666666666666,3.5999189e-8
tran1,swv,74,1520.6333333333334,-0.268,i1,4.784476e-6,1334.5833333333333,186.05000000000018,4.784476e-6,gc,1520.4666666666667,-0.399,i1,4.7070728e-8,1336.9,183.5666666666666,4.7070728e-8
tran1,swv,74,1520.6333333333334,-0.268,i1,4.784476e-6,1334.5833333333333,186.05000000000018,4.784476e-6,gc,1520.4666666666667,-0.399,i2,-3.4986293e-8,1336.9,183.5666666666666,3.4986293e-8
tran1,swv,75,1523.1333333333334,-0.268,i1,4.7371473e-6,1334.5833333333333,188.55000000000018,4.7371473e-6,gc,1522.9666666666667,-0.399,i1,4.5990735e-8,1336.9,186.0666666666666,4.5990735e-8
tran1,swv,75,1523.1333333333334,-0.268,i1,4.7371473e-6,1334.5833333333333,188.55000000000018,4.7371473e-6,gc,1522.9666666666667,-0.391,i2,-3.4185884e-8,1336.9,186.0666666666666,3.4185884e-8
tran1,swv,76,1525.6333333333334,-0.267,i1,4.7232952e-6,1334.5833333333333,191.05000000000018,4.7232952e-6,gc,1525.4666666666667,-0.399,i1,4.5555378e-8,1336.9,188.5666666666666,4.5555378e-8
tran1,swv,76,1525.6333333333334,-0.267,i1,4.7232952e-6,1334.5833333333333,191.05000000000018,4.7232952e-6,gc,1525.4666666666667,-0.399,i2,-3.33687e-8,1336.9,188.5666666666666,3.33687e-8
tran1,swv,77,1528.1333333333334,-0.264,i1,4.7234603e-6,1334.5833333333333,193.55000000000018,4.7234603e-6,gc,1527.9666666666667,-0.399,i1,4.4568051e-8,1336.9,191.0666666666666,4.4568051e-8
tran1,swv,77,1528.1333333333334,-0.264,i1,4.7234603e-6,1334.5833333333333,193.55000000000018,4.7234603e-6,gc,1527.9666666666667,-0.399,i2,-3.1862935e-8,1336.9,191.0666666666666,3.1862935e-8
tran1,swv,78,1530.6333333333334,-0.266,i1,4.6980645e-6,1334.5833333333333,196.05000000000018,4.6980645e-6,gc,1530.4666666666667,-0.399,i1,4.2879357e-8,1336.9,193.5666666666666,4.2879357e-8
tran1,swv,78,1530.6333333333334,-0.266,i1,4.6980645e-6,1334.5833333333333,196.05000000000018,4.6980645e-6,gc,1530.4666666666667,-0.399,i2,-3.0862825e-8,1336.9,193.5666666666666,3.0862825e-8
tran1,swv,7,1352.0833333333333,-0.268,i1,6.9776706e-6,1334.5833333333333,17.5,6.9776706e-6,gc,1351.9,-0.399,i1,3.0563271e-7,1336.9,15,3.0563271e-7
tran1,swv,7,1352.0833333333333,-0.268,i1,6.9776706e-6,1334.5833333333333,17.5,6.9776706e-6,gc,1351.9,-0.399,i2,-2.6424627e-7,1336.9,15,2.6424627e-7
tran1,swv,79,1533.1333333333334,-0.269,i1,4.6699474e-6,1334.5833333333333,198.55000000000018,4.6699474e-6,gc,1532.9666666666667,-0.399,i1,4.1475047e-8,1336.9,196.0666666666666,4.1475047e-8
tran1,swv,79,1533.1333333333334,-0.269,i1,4.6699474e-6,1334.5833333333333,198.55000000000018,4.6699474e-6,gc,1532.9666666666667,-0.397,i2,-3.0143092e-8,1336.9,196.0666666666666,3.0143092e-8
tran1,swv,80,1535.6333333333334,-0.269,i1,4.6809137e-6,1334.5833333333333,201.05000000000018,4.6809137e-6,gc,1535.4666666666667,-0.399,i1,4.093345e-8,1336.9,198.5666666666666,4.093345e-8
tran1,swv,80,1535.6333333333334,-0.269,i1,4.6809137e-6,1334.5833333333333,201.05000000000018,4.6809137e-6,gc,1535.4666666666667,-0.399,i2,-2.9794812e-8,1336.9,198.5666666666666,2.9794812e-8
tran1,swv,81,1538.1333333333334,-0.263,i1,4.6550231e-6,1334.5833333333333,203.55000000000018,4.6550231e-6,gc,1537.9666666666667,-0.398,i1,4.0084313e-8,1336.9,201.0666666666666,4.0084313e-8
tran1,swv,81,1538.1333333333334,-0.263,i1,4.6550231e-6,1334.5833333333333,203.55000000000018,4.6550231e-6,gc,1537.9666666666667,-0.397,i2,-2.8728397e-8,1336.9,201.0666666666666,2.8728397e-8
tran1,swv,82,1540.65,-0.274,i1,4.6405939e-6,1334.5833333333333,206.06666666666683,4.6405939e-6,gc,1540.4666666666667,-0.399,i1,3.9289496e-8,1336.9,203.5666666666666,3.9289496e-8
tran1,swv,82,1540.65,-0.274,i1,4.6405939e-6,1334.5833333333333,206.06666666666683,4.6405939e-6,gc,1540.4666666666667,-0.399,i2,-2.7245802e-8,1336.9,203.5666666666666,2.7245802e-8
tran1,swv,83,1543.15,-0.262,i1,4.6156929e-6,1334.5833333333333,208.56666666666683,4.6156929e-6,gc,1542.9666666666667,-0.399,i1,3.7683083e-8,1336.9,206.0666666666666,3.7683083e-8
tran1,swv,83,1543.15,-0.262,i1,4.6156929e-6,1334.5833333333333,208.56666666666683,4.6156929e-6,gc,1542.9666666666667,-0.399,i2,-2.6379091e-8,1336.9,206.0666666666666,2.6379091e-8
tran1,swv,84,1545.65,-0.267,i1,4.6115701e-6,1334.5833333333333,211.06666666666683,4.6115701e-6,gc,1545.4666666666667,-0.399,i1,3.6591107e-8,1336.9,208.5666666666666,3.6591107e-8
tran1,swv,84,1545.65,-0.267,i1,4.6115701e-6,1334.5833333333333,211.06666666666683,4.6115701e-6,gc,1545.4666666666667,-0.399,i2,-2.5738444e-8,1336.9,208.5666666666666,2.5738444e-8
tran1,swv,85,1548.15,-0.267,i1,4.6181663e-6,1334.5833333333333,213.56666666666683,4.6181663e-6,gc,1547.9666666666667,-0.399,i1,3.608546e-8,1336.9,211.0666666666666,3.608546e-8
tran1,swv,85,1548.15,-0.267,i1,4.6181663e-6,1334.5833333333333,213.56666666666683,4.6181663e-6,gc,1547.9666666666667,-0.399,i2,-2.5059451e-8,1336.9,211.0666666666666,2.5059451e-8
tran1,swv,86,1550.65,-0.269,i1,4.5536872e-6,1334.5833333333333,216.06666666666683,4.5536872e-6,gc,1550.4666666666667,-0.399,i1,3.5690849e-8,1336.9,213.5666666666666,3.5690849e-8
tran1,swv,86,1550.65,-0.269,i1,4.5536872e-6,1334.5833333333333,216.06666666666683,4.5536872e-6,gc,1550.4666666666667,-0.399,i2,-2.4616114e-8,1336.9,213.5666666666666,2.4616114e-8
tran1,swv,87,1553.15,-0.263,i1,4.5443703e-6,1334.5833333333333,218.56666666666683,4.5443703e-6,gc,1552.9666666666667,-0.399,i1,3.5050199e-8,1336.9,216.0666666666666,3.5050199e-8
tran1,swv,87,1553.15,-0.263,i1,4.5443703e-6,1334.5833333333333,218.56666666666683,4.5443703e-6,gc,1552.9666666666667,-0.399,i2,-2.3790939e-8,1336.9,216.0666666666666,2.3790939e-8
tran1,swv,88,1555.65,-0.26,i1,4.5382685e-6,1334.5833333333333,221.06666666666683,4.5382685e-6,gc,1555.4666666666667,-0.399,i1,3.4239402e-8,1336.9,218.5666666666666,3.4239402e-8
tran1,swv,88,1555.65,-0.26,i1,4.5382685e-6,1334.5833333333333,221.06666666666683,4.5382685e-6,gc,1555.4666666666667,-0.399,i2,-2.2726121e-8,1336.9,218.5666666666666,2.2726121e-8
tran1,swv,88,1555.65,-0.267,i1,4.5382685e-6,1334.5833333333333,221.06666666666683,4.5382685e-6,gc,1555.4666666666667,-0.399,i1,3.4239402e-8,1336.9,218.5666666666666,3.4239402e-8
tran1,swv,88,1555.65,-0.267,i1,4.5382685e-6,1334.5833333333333,221.06666666666683,4.5382685e-6,gc,1555.4666666666667,-0.399,i2,-2.2726121e-8,1336.9,218.5666666666666,2.2726121e-8
tran1,swv,8,1354.5833333333333,-0.265,i1,6.9327334e-6,1334.5833333333333,20,6.9327334e-6,gc,1354.4166666666667,-0.399,i1,2.9990045e-7,1336.9,17.51666666666665,2.9990045e-7
tran1,swv,8,1354.5833333333333,-0.265,i1,6.9327334e-6,1334.5833333333333,20,6.9327334e-6,gc,1354.4166666666667,-0.399,i2,-2.5920573e-7,1336.9,17.51666666666665,2.5920573e-7
tran1,swv,89,1558.15,-0.27,i1,4.5296933e-6,1334.5833333333333,223.56666666666683,4.5296933e-6,gc,1557.9666666666667,-0.399,i1,3.274323e-8,1336.9,221.0666666666666,3.274323e-8
tran1,swv,89,1558.15,-0.27,i1,4.5296933e-6,1334.5833333333333,223.56666666666683,4.5296933e-6,gc,1557.9666666666667,-0.398,i2,-2.177873e-8,1336.9,221.0666666666666,2.177873e-8
tran1,swv,90,1560.65,-0.268,i1,4.5181496e-6,1334.5833333333333,226.06666666666683,4.5181496e-6,gc,1560.4833333333333,-0.399,i1,3.1823795e-8,1336.9,223.58333333333326,3.1823795e-8
tran1,swv,90,1560.65,-0.268,i1,4.5181496e-6,1334.5833333333333,226.06666666666683,4.5181496e-6,gc,1560.4833333333333,-0.396,i2,-2.0987907e-8,1336.9,223.58333333333326,2.0987907e-8
tran1,swv,91,1563.15,-0.267,i1,4.4958047e-6,1334.5833333333333,228.56666666666683,4.4958047e-6,gc,1562.9833333333333,-0.399,i1,3.1252643e-8,1336.9,226.08333333333326,3.1252643e-8
tran1,swv,91,1563.15,-0.267,i1,4.4958047e-6,1334.5833333333333,228.56666666666683,4.4958047e-6,gc,1562.9833333333333,-0.399,i2,-2.048785e-8,1336.9,226.08333333333326,2.048785e-8
tran1,swv,92,1565.65,-0.262,i1,4.4850854e-6,1334.5833333333333,231.06666666666683,4.4850854e-6,gc,1565.4833333333333,-0.399,i1,3.080531e-8,1336.9,228.58333333333326,3.080531e-8
tran1,swv,92,1565.65,-0.262,i1,4.4850854e-6,1334.5833333333333,231.06666666666683,4.4850854e-6,gc,1565.4833333333333,-0.395,i2,-2.0034125e-8,1336.9,228.58333333333326,2.0034125e-8
tran1,swv,93,1568.15,-0.266,i1,4.4818698e-6,1334.5833333333333,233.56666666666683,4.4818698e-6,gc,1567.9833333333333,-0.399,i1,3.0475402e-8,1336.9,231.08333333333326,3.0475402e-8
tran1,swv,93,1568.15,-0.266,i1,4.4818698e-6,1334.5833333333333,233.56666666666683,4.4818698e-6,gc,1567.9833333333333,-0.399,i2,-1.972818e-8,1336.9,231.08333333333326,1.972818e-8
tran1,swv,94,1570.65,-0.265,i1,4.4808803e-6,1334.5833333333333,236.06666666666683,4.4808803e-6,gc,1570.4833333333333,-0.399,i1,2.9887474e-8,1336.9,233.58333333333326,2.9887474e-8
tran1,swv,94,1570.65,-0.265,i1,4.4808803e-6,1334.5833333333333,236.06666666666683,4.4808803e-6,gc,1570.4833333333333,-0.399,i2,-1.8996468e-8,1336.9,233.58333333333326,1.8996468e-8
tran1,swv,95,1573.15,-0.264,i1,4.4838489e-6,1334.5833333333333,238.56666666666683,4.4838489e-6,gc,1572.9833333333333,-0.399,i1,2.9087863e-8,1336.9,236.08333333333326,2.9087863e-8
tran1,swv,95,1573.15,-0.264,i1,4.4838489e-6,1334.5833333333333,238.56666666666683,4.4838489e-6,gc,1572.9833333333333,-0.399,i2,-1.8074639e-8,1336.9,236.08333333333326,1.8074639e-8
tran1,swv,96,1575.65,-0.265,i1,4.4618337e-6,1334.5833333333333,241.06666666666683,4.4618337e-6,gc,1575.4833333333333,-0.399,i1,2.8015059e-8,1336.9,238.58333333333326,2.8015059e-8
tran1,swv,96,1575.65,-0.265,i1,4.4618337e-6,1334.5833333333333,241.06666666666683,4.4618337e-6,gc,1575.4833333333333,-0.398,i2,-1.7249464e-8,1336.9,238.58333333333326,1.7249464e-8
tran1,swv,97,1578.15,-0.27,i1,4.440808e-6,1334.5833333333333,243.56666666666683,4.440808e-6,gc,1577.9833333333333,-0.399,i1,2.7129175e-8,1336.9,241.08333333333326,2.7129175e-8
tran1,swv,97,1578.15,-0.27,i1,4.440808e-6,1334.5833333333333,243.56666666666683,4.440808e-6,gc,1577.9833333333333,-0.399,i2,-1.6716657e-8,1336.9,241.08333333333326,1.6716657e-8
tran1,swv,98,1580.65,-0.269,i1,4.4095577e-6,1334.5833333333333,246.06666666666683,4.4095577e-6,gc,1580.4833333333333,-0.399,i1,2.6638704e-8,1336.9,243.58333333333326,2.6638704e-8
tran1,swv,98,1580.65,-0.269,i1,4.4095577e-6,1334.5833333333333,246.06666666666683,4.4095577e-6,gc,1580.4833333333333,-0.399,i2,-1.6233376e-8,1336.9,243.58333333333326,1.6233376e-8
tran1,swv,NA,2196.9166666666665,-0.284,i1,4.2558636e-6,1334.5833333333333,862.3333333333333,4.2558636e-6,NA,NA,NA,NA,NA,NA,NA,NA
soak1,swv,0,1042.4333333333334,-0.349,i1,1.0454343e-6,1042.4333333333334,0,1.0454343e-6,NA,NA,NA,NA,NA,NA,NA,NA
soak1,swv,9,1064.9333333333334,-0.238,i1,2.5949923e-6,1042.4333333333334,22.5,2.5949923e-6,gc,1064.75,-0.399,i1,6.4182082e-8,1044.75,20,6.4182082e-8
soak1,swv,9,1064.9333333333334,-0.238,i1,2.5949923e-6,1042.4333333333334,22.5,2.5949923e-6,gc,1064.75,-0.399,i2,-9.5672856e-9,1044.75,20,9.5672856e-9
soak1,swv,99,1289.9666666666667,-0.263,i1,6.7730198e-6,1042.4333333333334,247.5333333333333,6.7730198e-6,gc,1289.8,-0.399,i1,3.1037365e-7,1044.75,245.04999999999995,3.1037365e-7
soak1,swv,99,1289.9666666666667,-0.263,i1,6.7730198e-6,1042.4333333333334,247.5333333333333,6.7730198e-6,gc,1289.8,-0.399,i2,-2.6545484e-7,1044.75,245.04999999999995,2.6545484e-7
soak1,swv,10,1067.4333333333334,-0.232,i1,2.9350326e-6,1042.4333333333334,25,2.9350326e-6,gc,1067.25,-0.399,i1,6.5344366e-8,1044.75,22.5,6.5344366e-8
soak1,swv,10,1067.4333333333334,-0.232,i1,2.9350326e-6,1042.4333333333334,25,2.9350326e-6,gc,1067.25,-0.399,i2,-1.4112528e-8,1044.75,22.5,1.4112528e-8
soak1,swv,11,1069.9333333333334,-0.239,i1,3.2261778e-6,1042.4333333333334,27.5,3.2261778e-6,gc,1069.75,-0.399,i1,6.8880702e-8,1044.75,25,6.8880702e-8
soak1,swv,11,1069.9333333333334,-0.239,i1,3.2261778e-6,1042.4333333333334,27.5,3.2261778e-6,gc,1069.75,-0.397,i2,-1.9071555e-8,1044.75,25,1.9071555e-8
soak1,swv,12,1072.4333333333334,-0.233,i1,3.445753e-6,1042.4333333333334,30,3.445753e-6,gc,1072.25,-0.399,i1,7.145767e-8,1044.75,27.5,7.145767e-8
soak1,swv,12,1072.4333333333334,-0.233,i1,3.445753e-6,1042.4333333333334,30,3.445753e-6,gc,1072.25,-0.399,i2,-2.4048157e-8,1044.75,27.5,2.4048157e-8
soak1,swv,13,1074.9333333333334,-0.235,i1,3.6494143e-6,1042.4333333333334,32.5,3.6494143e-6,gc,1074.75,-0.381,i1,7.5631462e-8,1044.75,30,7.5631462e-8
soak1,swv,13,1074.9333333333334,-0.235,i1,3.6494143e-6,1042.4333333333334,32.5,3.6494143e-6,gc,1074.75,-0.399,i2,-2.9654222e-8,1044.75,30,2.9654222e-8
soak1,swv,14,1077.4333333333334,-0.237,i1,3.789916e-6,1042.4333333333334,35,3.789916e-6,gc,1077.25,-0.387,i1,8.0135962e-8,1044.75,32.5,8.0135962e-8
soak1,swv,14,1077.4333333333334,-0.237,i1,3.789916e-6,1042.4333333333334,35,3.789916e-6,gc,1077.25,-0.399,i2,-3.4773009e-8,1044.75,32.5,3.4773009e-8
soak1,swv,15,1079.9333333333334,-0.245,i1,3.9082374e-6,1042.4333333333334,37.5,3.9082374e-6,gc,1079.75,-0.38,i1,8.5190855e-8,1044.75,35,8.5190855e-8
soak1,swv,15,1079.9333333333334,-0.245,i1,3.9082374e-6,1042.4333333333334,37.5,3.9082374e-6,gc,1079.75,-0.399,i2,-4.0573187e-8,1044.75,35,4.0573187e-8
soak1,swv,16,1082.4333333333334,-0.239,i1,4.0350515e-6,1042.4333333333334,40,4.0350515e-6,gc,1082.25,-0.383,i1,9.0387118e-8,1044.75,37.5,9.0387118e-8
soak1,swv,16,1082.4333333333334,-0.239,i1,4.0350515e-6,1042.4333333333334,40,4.0350515e-6,gc,1082.25,-0.399,i2,-4.7671435e-8,1044.75,37.5,4.7671435e-8
soak1,swv,17,1084.9333333333334,-0.239,i1,4.115197e-6,1042.4333333333334,42.5,4.115197e-6,gc,1084.75,-0.379,i1,9.572878e-8,1044.75,40,9.572878e-8
soak1,swv,17,1084.9333333333334,-0.239,i1,4.115197e-6,1042.4333333333334,42.5,4.115197e-6,gc,1084.75,-0.399,i2,-5.3427677e-8,1044.75,40,5.3427677e-8
soak1,swv,18,1087.4333333333334,-0.242,i1,4.1839635e-6,1042.4333333333334,45,4.1839635e-6,gc,1087.25,-0.383,i1,1.0098577e-7,1044.75,42.5,1.0098577e-7
soak1,swv,18,1087.4333333333334,-0.242,i1,4.1839635e-6,1042.4333333333334,45,4.1839635e-6,gc,1087.25,-0.397,i2,-5.8905929e-8,1044.75,42.5,5.8905929e-8
soak1,swv,1,1044.9333333333334,-0.153,i1,9.3304948e-7,1042.4333333333334,2.5,9.3304948e-7,gc,1044.75,-0.399,i1,1.3807703e-7,1044.75,0,1.3807703e-7
soak1,swv,1,1044.9333333333334,-0.153,i1,9.3304948e-7,1042.4333333333334,2.5,9.3304948e-7,gc,1044.75,-0.202,i2,3.4413721e-9,1044.75,0,3.4413721e-9
soak1,swv,19,1089.9333333333334,-0.245,i1,4.2411043e-6,1042.4333333333334,47.5,4.2411043e-6,gc,1089.75,-0.389,i1,1.0764466e-7,1044.75,45,1.0764466e-7
soak1,swv,19,1089.9333333333334,-0.245,i1,4.2411043e-6,1042.4333333333334,47.5,4.2411043e-6,gc,1089.75,-0.395,i1,1.0764466e-7,1044.75,45,1.0764466e-7
soak1,swv,19,1089.9333333333334,-0.245,i1,4.2411043e-6,1042.4333333333334,47.5,4.2411043e-6,gc,1089.75,-0.399,i2,-6.5096721e-8,1044.75,45,6.5096721e-8
soak1,swv,20,1092.4333333333334,-0.244,i1,4.2824959e-6,1042.4333333333334,50,4.2824959e-6,gc,1092.25,-0.394,i1,1.1261088e-7,1044.75,47.5,1.1261088e-7
soak1,swv,20,1092.4333333333334,-0.244,i1,4.2824959e-6,1042.4333333333334,50,4.2824959e-6,gc,1092.25,-0.399,i2,-7.1874645e-8,1044.75,47.5,7.1874645e-8
soak1,swv,21,1094.9333333333334,-0.241,i1,4.335679e-6,1042.4333333333334,52.5,4.335679e-6,gc,1094.75,-0.396,i1,1.1812669e-7,1044.75,50,1.1812669e-7
soak1,swv,21,1094.9333333333334,-0.241,i1,4.335679e-6,1042.4333333333334,52.5,4.335679e-6,gc,1094.75,-0.399,i2,-7.7749917e-8,1044.75,50,7.7749917e-8
soak1,swv,22,1097.4333333333334,-0.245,i1,4.3816881e-6,1042.4333333333334,55,4.3816881e-6,gc,1097.25,-0.399,i1,1.2362251e-7,1044.75,52.5,1.2362251e-7
soak1,swv,22,1097.4333333333334,-0.245,i1,4.3816881e-6,1042.4333333333334,55,4.3816881e-6,gc,1097.25,-0.399,i2,-8.2841545e-8,1044.75,52.5,8.2841545e-8
soak1,swv,23,1099.9333333333334,-0.252,i1,4.4249764e-6,1042.4333333333334,57.5,4.4249764e-6,gc,1099.75,-0.399,i1,1.2948739e-7,1044.75,55,1.2948739e-7
soak1,swv,23,1099.9333333333334,-0.252,i1,4.4249764e-6,1042.4333333333334,57.5,4.4249764e-6,gc,1099.75,-0.399,i2,-8.8457192e-8,1044.75,55,8.8457192e-8
soak1,swv,24,1102.4333333333334,-0.248,i1,4.4643075e-6,1042.4333333333334,60,4.4643075e-6,gc,1102.25,-0.399,i1,1.3572691e-7,1044.75,57.5,1.3572691e-7
soak1,swv,24,1102.4333333333334,-0.248,i1,4.4643075e-6,1042.4333333333334,60,4.4643075e-6,gc,1102.25,-0.399,i2,-9.3718171e-8,1044.75,57.5,9.3718171e-8
soak1,swv,25,1104.9333333333334,-0.246,i1,4.5072657e-6,1042.4333333333334,62.5,4.5072657e-6,gc,1104.75,-0.399,i1,1.4271173e-7,1044.75,60,1.4271173e-7
soak1,swv,25,1104.9333333333334,-0.246,i1,4.5072657e-6,1042.4333333333334,62.5,4.5072657e-6,gc,1104.75,-0.399,i2,-9.9074214e-8,1044.75,60,9.9074214e-8
soak1,swv,26,1107.4333333333334,-0.254,i1,4.5556662e-6,1042.4333333333334,65,4.5556662e-6,gc,1107.2666666666667,-0.399,i1,1.4885619e-7,1044.75,62.51666666666665,1.4885619e-7
soak1,swv,26,1107.4333333333334,-0.254,i1,4.5556662e-6,1042.4333333333334,65,4.5556662e-6,gc,1107.2666666666667,-0.399,i2,-1.0514758e-7,1044.75,62.51666666666665,1.0514758e-7
soak1,swv,27,1109.9333333333334,-0.258,i1,4.5745483e-6,1042.4333333333334,67.5,4.5745483e-6,gc,1109.7666666666667,-0.399,i1,1.5480575e-7,1044.75,65.01666666666665,1.5480575e-7
soak1,swv,27,1109.9333333333334,-0.258,i1,4.5745483e-6,1042.4333333333334,67.5,4.5745483e-6,gc,1109.7666666666667,-0.399,i2,-1.1013856e-7,1044.75,65.01666666666665,1.1013856e-7
soak1,swv,28,1112.4333333333334,-0.252,i1,4.6548585e-6,1042.4333333333334,70,4.6548585e-6,gc,1112.2666666666667,-0.399,i1,1.6017776e-7,1044.75,67.51666666666665,1.6017776e-7
soak1,swv,28,1112.4333333333334,-0.252,i1,4.6548585e-6,1042.4333333333334,70,4.6548585e-6,gc,1112.2666666666667,-0.399,i2,-1.1559924e-7,1044.75,67.51666666666665,1.1559924e-7
soak1,swv,2,1047.4333333333334,-0.152,i1,9.0790104e-7,1042.4333333333334,5,9.0790104e-7,gc,1047.25,-0.399,i1,1.1080078e-7,1044.75,2.5,1.1080078e-7
soak1,swv,2,1047.4333333333334,-0.152,i1,9.0790104e-7,1042.4333333333334,5,9.0790104e-7,gc,1047.25,-0.202,i2,3.6115193e-9,1044.75,2.5,3.6115193e-9
soak1,swv,29,1114.9333333333334,-0.252,i1,4.6941063e-6,1042.4333333333334,72.5,4.6941063e-6,gc,1114.7666666666667,-0.399,i1,1.6496425e-7,1044.75,70.01666666666665,1.6496425e-7
soak1,swv,29,1114.9333333333334,-0.252,i1,4.6941063e-6,1042.4333333333334,72.5,4.6941063e-6,gc,1114.7666666666667,-0.399,i2,-1.2028347e-7,1044.75,70.01666666666665,1.2028347e-7
soak1,swv,30,1117.4333333333334,-0.256,i1,4.7171934e-6,1042.4333333333334,75,4.7171934e-6,gc,1117.2666666666667,-0.399,i1,1.6973716e-7,1044.75,72.51666666666665,1.6973716e-7
soak1,swv,30,1117.4333333333334,-0.256,i1,4.7171934e-6,1042.4333333333334,75,4.7171934e-6,gc,1117.2666666666667,-0.399,i2,-1.2556123e-7,1044.75,72.51666666666665,1.2556123e-7
soak1,swv,31,1119.9333333333334,-0.26,i1,4.803358e-6,1042.4333333333334,77.5,4.803358e-6,gc,1119.7666666666667,-0.399,i1,1.7419691e-7,1044.75,75.01666666666665,1.7419691e-7
soak1,swv,31,1119.9333333333334,-0.26,i1,4.803358e-6,1042.4333333333334,77.5,4.803358e-6,gc,1119.7666666666667,-0.399,i2,-1.3037408e-7,1044.75,75.01666666666665,1.3037408e-7
soak1,swv,32,1122.4333333333334,-0.255,i1,4.8370821e-6,1042.4333333333334,80,4.8370821e-6,gc,1122.2666666666667,-0.399,i1,1.7850012e-7,1044.75,77.51666666666665,1.7850012e-7
soak1,swv,32,1122.4333333333334,-0.255,i1,4.8370821e-6,1042.4333333333334,80,4.8370821e-6,gc,1122.2666666666667,-0.396,i2,-1.3499042e-7,1044.75,77.51666666666665,1.3499042e-7
soak1,swv,33,1124.9333333333334,-0.256,i1,4.8809475e-6,1042.4333333333334,82.5,4.8809475e-6,gc,1124.7666666666667,-0.399,i1,1.8309328e-7,1044.75,80.01666666666665,1.8309328e-7
soak1,swv,33,1124.9333333333334,-0.256,i1,4.8809475e-6,1042.4333333333334,82.5,4.8809475e-6,gc,1124.7666666666667,-0.399,i2,-1.3866335e-7,1044.75,80.01666666666665,1.3866335e-7
